,grid_id,long1,lat1,long2,lat2,long3,lat3,long4,lat4,long5,lat5,patient
33,380,121.347759464849,30.7115516437599,121.348163909659,30.7205491998354,121.358578238925,30.7201992848108,121.358172832901,30.7112018531996,121.347759464849,30.7115516437599,0.0
34,381,121.358172832901,30.7112018531996,121.358578238925,30.7201992848108,121.36899238573,30.7198485379004,121.368586018562,30.7108512310485,121.358172832901,30.7112018531996,0.0
35,482,121.264842758589,30.7233185659697,121.265239689757,30.7323170900184,121.275656425414,30.7319737098043,121.275258532044,30.722975307881,121.264842758589,30.7233185659697,0.0
36,483,121.275258532044,30.722975307881,121.275656425414,30.7319737098043,121.286072981986,30.7316294969992,121.285674126483,30.7226312174966,121.275258532044,30.722975307881,0.0
37,484,121.285674126483,30.7226312174966,121.286072981986,30.7316294969992,121.296489359042,30.7312844516541,121.296089541476,30.7222862948674,121.285674126483,30.7226312174966,0.0
38,485,121.296089541476,30.7222862948674,121.296489359042,30.7312844516541,121.306905556152,30.7309385738198,121.30650477659,30.7219405400443,121.296089541476,30.7222862948674,0.0
39,486,121.30650477659,30.7219405400443,121.306905556152,30.7309385738198,121.317321572883,30.7305918635475,121.316919831397,30.7215939530783,121.30650477659,30.7219405400443,0.0
40,487,121.316919831397,30.7215939530783,121.317321572883,30.7305918635475,121.327737408805,30.7302443208883,121.327334705464,30.7212465340206,121.316919831397,30.7215939530783,0.0
41,488,121.327334705464,30.7212465340206,121.327737408805,30.7302443208883,121.338153063488,30.7298959458936,121.337749398362,30.7208982829225,121.327334705464,30.7212465340206,0.0
42,489,121.337749398362,30.7208982829225,121.338153063488,30.7298959458936,121.3485685365,30.7295467386147,121.348163909659,30.7205491998354,121.337749398362,30.7208982829225,0.0
43,490,121.348163909659,30.7205491998354,121.3485685365,30.7295467386147,121.358983827411,30.7291966991033,121.358578238925,30.7201992848108,121.348163909659,30.7205491998354,0.0
44,491,121.358578238925,30.7201992848108,121.358983827411,30.7291966991033,121.369398935789,30.728845827411,121.36899238573,30.7198485379004,121.358578238925,30.7201992848108,0.0
45,591,121.254822775445,30.7326596375909,121.255218922564,30.7416582663696,121.265636799578,30.7413155969448,121.265239689757,30.7323170900184,121.254822775445,30.7326596375909,0.0
46,592,121.265239689757,30.7323170900184,121.265636799578,30.7413155969448,121.276054497869,30.7409720945831,121.275656425414,30.7319737098043,121.265239689757,30.7323170900184,0.0
47,593,121.275656425414,30.7319737098043,121.276054497869,30.7409720945831,121.286472017005,30.7406277593352,121.286072981986,30.7316294969992,121.275656425414,30.7319737098043,0.0
48,594,121.286072981986,30.7316294969992,121.286472017005,30.7406277593352,121.296889356556,30.7402825912519,121.296489359042,30.7312844516541,121.286072981986,30.7316294969992,0.0
49,595,121.296489359042,30.7312844516541,121.296889356556,30.7402825912519,121.307306516091,30.7399365903843,121.306905556152,30.7309385738198,121.296489359042,30.7312844516541,0.0
50,596,121.306905556152,30.7309385738198,121.307306516091,30.7399365903843,121.317723495178,30.7395897567833,121.317321572883,30.7305918635475,121.306905556152,30.7309385738198,0.0
51,597,121.317321572883,30.7305918635475,121.317723495178,30.7395897567833,121.328140293386,30.7392420905002,121.327737408805,30.7302443208883,121.317321572883,30.7305918635475,0.0
52,598,121.327737408805,30.7302443208883,121.328140293386,30.7392420905002,121.338556910284,30.7388935915864,121.338153063488,30.7298959458936,121.327737408805,30.7302443208883,0.0
53,599,121.338153063488,30.7298959458936,121.338556910284,30.7388935915864,121.348973345442,30.7385442600933,121.3485685365,30.7295467386147,121.338153063488,30.7298959458936,0.0
54,600,121.3485685365,30.7295467386147,121.348973345442,30.7385442600933,121.359389598428,30.7381940960725,121.358983827411,30.7291966991033,121.3485685365,30.7295467386147,0.0
55,601,121.358983827411,30.7291966991033,121.359389598428,30.7381940960725,121.369805668812,30.7378430995757,121.369398935789,30.728845827411,121.358983827411,30.7291966991033,0.0
56,602,121.369398935789,30.728845827411,121.369805668812,30.7378430995757,121.380221556162,30.7374912706548,121.379813861206,30.7284941235896,121.369398935789,30.728845827411,0.0
57,699,121.234382634093,30.7423411062058,121.23477703303,30.7513399607421,121.245196229467,30.7509988360595,121.244800867259,30.7420001028067,121.234382634093,30.7423411062058,0.0
58,700,121.244800867259,30.7420001028067,121.245196229467,30.7509988360595,121.255615247975,30.7506568780435,121.255218922564,30.7416582663696,121.244800867259,30.7420001028067,0.0
59,701,121.255218922564,30.7416582663696,121.255615247975,30.7506568780435,121.266034088123,30.7503140867444,121.265636799578,30.7413155969448,121.255218922564,30.7416582663696,0.0
60,702,121.265636799578,30.7413155969448,121.266034088123,30.7503140867444,121.276452749478,30.749970462213,121.276054497869,30.7409720945831,121.265636799578,30.7413155969448,0.0
61,703,121.276054497869,30.7409720945831,121.276452749478,30.749970462213,121.28687123161,30.7496260045001,121.286472017005,30.7406277593352,121.276054497869,30.7409720945831,0.0
62,704,121.286472017005,30.7406277593352,121.28687123161,30.7496260045001,121.297289534087,30.7492807136564,121.296889356556,30.7402825912519,121.286472017005,30.7406277593352,0.0
63,705,121.296889356556,30.7402825912519,121.297289534087,30.7492807136564,121.307707656478,30.748934589733,121.307306516091,30.7399365903843,121.296889356556,30.7402825912519,0.0
64,706,121.307306516091,30.7399365903843,121.307707656478,30.748934589733,121.318125598351,30.748587632781,121.317723495178,30.7395897567833,121.307306516091,30.7399365903843,0.0
65,707,121.317723495178,30.7395897567833,121.318125598351,30.748587632781,121.328543359276,30.7482398428516,121.328140293386,30.7392420905002,121.317723495178,30.7395897567833,0.0
66,708,121.328140293386,30.7392420905002,121.328543359276,30.7482398428516,121.338960938821,30.7478912199963,121.338556910284,30.7388935915864,121.328140293386,30.7392420905002,0.0
67,709,121.338556910284,30.7388935915864,121.338960938821,30.7478912199963,121.349378336556,30.7475417642664,121.348973345442,30.7385442600933,121.338556910284,30.7388935915864,0.0
68,710,121.348973345442,30.7385442600933,121.349378336556,30.7475417642664,121.359795552048,30.7471914757137,121.359389598428,30.7381940960725,121.348973345442,30.7385442600933,0.0
69,711,121.359389598428,30.7381940960725,121.359795552048,30.7471914757137,121.370212584867,30.7468403543898,121.369805668812,30.7378430995757,121.359389598428,30.7381940960725,0.0
70,712,121.369805668812,30.7378430995757,121.370212584867,30.7468403543898,121.380629434583,30.7464884003466,121.380221556162,30.7374912706548,121.369805668812,30.7378430995757,0.0
71,713,121.380221556162,30.7374912706548,121.380629434583,30.7464884003466,121.391046100763,30.746135613636,121.390637260049,30.7371386093616,121.380221556162,30.7374912706548,0.0
72,714,121.390637260049,30.7371386093616,121.391046100763,30.746135613636,121.401462582978,30.7457819943101,121.40105278004,30.7367851157482,121.390637260049,30.7371386093616,0.0
73,808,121.224357659095,30.7516802520408,121.224751271758,30.7606792105216,121.235171609465,30.760338798213,121.23477703303,30.7513399607421,121.224357659095,30.7516802520408,0.0
74,809,121.23477703303,30.7513399607421,121.235171609465,30.760338798213,121.245591769605,30.759997552225,121.245196229467,30.7509988360595,121.23477703303,30.7513399607421,0.0
75,810,121.245196229467,30.7509988360595,121.245591769605,30.759997552225,121.256011751747,30.759655472608,121.255615247975,30.7506568780435,121.245196229467,30.7509988360595,0.0
76,811,121.255615247975,30.7506568780435,121.256011751747,30.759655472608,121.266431555459,30.7593125594125,121.266034088123,30.7503140867444,121.255615247975,30.7506568780435,0.0
77,812,121.266034088123,30.7503140867444,121.266431555459,30.7593125594125,121.276851180311,30.7589688126893,121.276452749478,30.749970462213,121.266034088123,30.7503140867444,0.0
78,813,121.276452749478,30.749970462213,121.276851180311,30.7589688126893,121.287270625869,30.758624232489,121.28687123161,30.7496260045001,121.276452749478,30.749970462213,0.0
79,814,121.28687123161,30.7496260045001,121.287270625869,30.758624232489,121.297689891703,30.7582788188626,121.297289534087,30.7492807136564,121.28687123161,30.7496260045001,0.0
80,815,121.297289534087,30.7492807136564,121.297689891703,30.7582788188626,121.308108977382,30.7579325718612,121.307707656478,30.748934589733,121.297289534087,30.7492807136564,0.0
81,816,121.307707656478,30.748934589733,121.308108977382,30.7579325718612,121.318527882473,30.7575854915358,121.318125598351,30.748587632781,121.307707656478,30.748934589733,0.0
82,817,121.318125598351,30.748587632781,121.318527882473,30.7575854915358,121.328946606546,30.7572375779378,121.328543359276,30.7482398428516,121.318125598351,30.748587632781,0.0
83,818,121.328543359276,30.7482398428516,121.328946606546,30.7572375779378,121.339365149169,30.7568888311184,121.338960938821,30.7478912199963,121.328543359276,30.7482398428516,0.0
84,819,121.338960938821,30.7478912199963,121.339365149169,30.7568888311184,121.349783509911,30.7565392511293,121.349378336556,30.7475417642664,121.338960938821,30.7478912199963,0.0
85,820,121.349378336556,30.7475417642664,121.349783509911,30.7565392511293,121.360201688341,30.7561888380221,121.359795552048,30.7471914757137,121.349378336556,30.7475417642664,0.0
86,821,121.359795552048,30.7471914757137,121.360201688341,30.7561888380221,121.370619684027,30.7558375918484,121.370212584867,30.7468403543898,121.359795552048,30.7471914757137,0.0
87,822,121.370212584867,30.7468403543898,121.370619684027,30.7558375918484,121.381037496538,30.7554855126602,121.380629434583,30.7464884003466,121.370212584867,30.7468403543898,0.0
88,823,121.380629434583,30.7464884003466,121.381037496538,30.7554855126602,121.391455125443,30.7551326005095,121.391046100763,30.746135613636,121.380629434583,30.7464884003466,0.0
89,824,121.391046100763,30.746135613636,121.391455125443,30.7551326005095,121.401872570312,30.7547788554484,121.401462582978,30.7457819943101,121.391046100763,30.746135613636,0.0
90,917,121.214330756918,30.7610187891006,121.214723582443,30.7700178512698,121.225145061556,30.7696781519546,121.224751271758,30.7606792105216,121.214330756918,30.7610187891006,0.0
91,918,121.224751271758,30.7606792105216,121.225145061556,30.7696781519546,121.235566363465,30.7693376186141,121.235171609465,30.760338798213,121.224751271758,30.7606792105216,0.0
92,919,121.235171609465,30.760338798213,121.235566363465,30.7693376186141,121.24598748774,30.7689962512986,121.245591769605,30.759997552225,121.235171609465,30.760338798213,0.0
93,920,121.245591769605,30.759997552225,121.24598748774,30.7689962512986,121.256408433948,30.7686540500585,121.256011751747,30.759655472608,121.245591769605,30.759997552225,0.0
94,921,121.256011751747,30.759655472608,121.256408433948,30.7686540500585,121.266829201657,30.7683110149446,121.266431555459,30.7593125594125,121.256011751747,30.759655472608,0.0
95,922,121.266431555459,30.7593125594125,121.266829201657,30.7683110149446,121.277249790436,30.7679671460073,121.276851180311,30.7589688126893,121.266431555459,30.7593125594125,0.0
96,923,121.276851180311,30.7589688126893,121.277249790436,30.7679671460073,121.287670199853,30.7676224432975,121.287270625869,30.758624232489,121.276851180311,30.7589688126893,0.0
97,924,121.287270625869,30.758624232489,121.287670199853,30.7676224432975,121.298090429476,30.7672769068662,121.297689891703,30.7582788188626,121.287270625869,30.758624232489,0.0
98,925,121.297689891703,30.7582788188626,121.298090429476,30.7672769068662,121.308510478874,30.7669305367644,121.308108977382,30.7579325718612,121.297689891703,30.7582788188626,0.0
99,926,121.308108977382,30.7579325718612,121.308510478874,30.7669305367644,121.318930347614,30.7665833330433,121.318527882473,30.7575854915358,121.308108977382,30.7579325718612,0.0
100,927,121.318527882473,30.7575854915358,121.318930347614,30.7665833330433,121.329350035266,30.7662352957541,121.328946606546,30.7572375779378,121.318527882473,30.7575854915358,0.0
101,928,121.328946606546,30.7572375779378,121.329350035266,30.7662352957541,121.339769541399,30.7658864249482,121.339365149169,30.7568888311184,121.328946606546,30.7572375779378,0.0
102,929,121.339365149169,30.7568888311184,121.339769541399,30.7658864249482,121.350188865579,30.7655367206773,121.349783509911,30.7565392511293,121.339365149169,30.7568888311184,0.0
103,930,121.349783509911,30.7565392511293,121.350188865579,30.7655367206773,121.360608007377,30.765186182993,121.360201688341,30.7561888380221,121.349783509911,30.7565392511293,0.0
104,931,121.360201688341,30.7561888380221,121.360608007377,30.765186182993,121.371026966361,30.7648348119469,121.370619684027,30.7558375918484,121.360201688341,30.7561888380221,0.0
105,932,121.370619684027,30.7558375918484,121.371026966361,30.7648348119469,121.381445742099,30.7644826075911,121.381037496538,30.7554855126602,121.370619684027,30.7558375918484,0.0
106,933,121.381037496538,30.7554855126602,121.381445742099,30.7644826075911,121.39186433416,30.7641295699776,121.391455125443,30.7551326005095,121.381037496538,30.7554855126602,0.0
107,934,121.391455125443,30.7551326005095,121.39186433416,30.7641295699776,121.402282742114,30.7637756991584,121.401872570312,30.7547788554484,121.391455125443,30.7551326005095,0.0
108,935,121.401872570312,30.7547788554484,121.402282742114,30.7637756991584,121.412700965528,30.7634209951859,121.412289830712,30.7544242775291,121.401872570312,30.7547788554484,0.0
109,936,121.412289830712,30.7544242775291,121.412700965528,30.7634209951859,121.423119003972,30.7630654581124,121.422706906214,30.754068866804,121.412289830712,30.7544242775291,0.0
110,1017,121.110499140207,30.7733689620481,121.110882491733,30.7823691985033,121.121306684491,30.7820377243812,121.120922367584,30.7730376057265,121.110499140207,30.7733689620481,0.0
111,1018,121.120922367584,30.7730376057265,121.121306684491,30.7820377243812,121.1317307043,30.7817054154415,121.13134542208,30.7727054148832,121.120922367584,30.7730376057265,0.0
112,1019,121.13134542208,30.7727054148832,121.1317307043,30.7817054154415,121.142154550728,30.7813722717333,121.141768303263,30.7723723895671,121.13134542208,30.7727054148832,0.0
113,1020,121.141768303263,30.7723723895671,121.142154550728,30.7813722717333,121.152578223343,30.7810382933058,121.152191010699,30.7720385298276,121.141768303263,30.7723723895671,0.0
114,1021,121.152191010699,30.7720385298276,121.152578223343,30.7810382933058,121.163001721713,30.7807034802083,121.162613543956,30.771703835714,121.152191010699,30.7720385298276,0.0
115,1022,121.162613543956,30.771703835714,121.163001721713,30.7807034802083,121.173425045404,30.7803678324904,121.173035902604,30.7713683072758,121.162613543956,30.771703835714,0.0
116,1023,121.173035902604,30.7713683072758,121.173425045404,30.7803678324904,121.183848193984,30.7800313502016,121.183458086208,30.7710319445624,121.173035902604,30.7713683072758,0.0
117,1024,121.183458086208,30.7710319445624,121.183848193984,30.7800313502016,121.194271167022,30.7796940333918,121.193880094338,30.7706947476238,121.183458086208,30.7710319445624,0.0
118,1025,121.193880094338,30.7706947476238,121.194271167022,30.7796940333918,121.204693964085,30.7793558821108,121.20430192656,30.7703567165096,121.193880094338,30.7706947476238,0.0
119,1027,121.214723582443,30.7700178512698,121.21511658474,30.7790168964085,121.225539028556,30.778677076335,121.225145061556,30.7696781519546,121.214723582443,30.7700178512698,0.0
120,1028,121.225145061556,30.7696781519546,121.225539028556,30.778677076335,121.235961295101,30.7783364219406,121.235566363465,30.7693376186141,121.225145061556,30.7696781519546,0.0
121,1029,121.235566363465,30.7693376186141,121.235961295101,30.7783364219406,121.246383383942,30.7779949332756,121.24598748774,30.7689962512986,121.235566363465,30.7693376186141,0.0
122,1030,121.24598748774,30.7689962512986,121.246383383942,30.7779949332756,121.256805294647,30.7776526103905,121.256408433948,30.7686540500585,121.24598748774,30.7689962512986,0.0
123,1031,121.256408433948,30.7686540500585,121.256805294647,30.7776526103905,121.267227026785,30.7773094533359,121.266829201657,30.7683110149446,121.256408433948,30.7686540500585,0.0
124,1032,121.266829201657,30.7683110149446,121.267227026785,30.7773094533359,121.277648579923,30.7769654621624,121.277249790436,30.7679671460073,121.266829201657,30.7683110149446,0.0
125,1033,121.277249790436,30.7679671460073,121.277648579923,30.7769654621624,121.28806995363,30.7766206369209,121.287670199853,30.7676224432975,121.277249790436,30.7679671460073,0.0
126,1034,121.287670199853,30.7676224432975,121.28806995363,30.7766206369209,121.298491147474,30.7762749776624,121.298090429476,30.7672769068662,121.287670199853,30.7676224432975,0.0
127,1035,121.298090429476,30.7672769068662,121.298491147474,30.7762749776624,121.308912161022,30.7759284844378,121.308510478874,30.7669305367644,121.298090429476,30.7672769068662,0.0
128,1036,121.308510478874,30.7669305367644,121.308912161022,30.7759284844378,121.319332993843,30.7755811572986,121.318930347614,30.7665833330433,121.308510478874,30.7669305367644,0.0
129,1037,121.318930347614,30.7665833330433,121.319332993843,30.7755811572986,121.329753645507,30.7752329962958,121.329350035266,30.7662352957541,121.318930347614,30.7665833330433,0.0
130,1038,121.329350035266,30.7662352957541,121.329753645507,30.7752329962958,121.340174115579,30.774884001481,121.339769541399,30.7658864249482,121.329350035266,30.7662352957541,0.0
131,1039,121.339769541399,30.7658864249482,121.340174115579,30.774884001481,121.35059440363,30.7745341729057,121.350188865579,30.7655367206773,121.339769541399,30.7658864249482,0.0
132,1040,121.350188865579,30.7655367206773,121.35059440363,30.7745341729057,121.361014509228,30.7741835106216,121.360608007377,30.765186182993,121.350188865579,30.7655367206773,0.0
133,1041,121.360608007377,30.765186182993,121.361014509228,30.7741835106216,121.371434431941,30.7738320146806,121.371026966361,30.7648348119469,121.360608007377,30.765186182993,0.0
134,1042,121.371026966361,30.7648348119469,121.371434431941,30.7738320146806,121.381854171337,30.7734796851344,121.381445742099,30.7644826075911,121.371026966361,30.7648348119469,0.0
135,1043,121.381445742099,30.7644826075911,121.381854171337,30.7734796851344,121.392273726986,30.7731265220352,121.39186433416,30.7641295699776,121.381445742099,30.7644826075911,0.0
136,1044,121.39186433416,30.7641295699776,121.392273726986,30.7731265220352,121.402693098455,30.7727725254352,121.402282742114,30.7637756991584,121.39186433416,30.7641295699776,0.0
137,1045,121.402282742114,30.7637756991584,121.402693098455,30.7727725254352,121.413112285314,30.7724176953866,121.412700965528,30.7634209951859,121.402282742114,30.7637756991584,0.0
138,1046,121.412700965528,30.7634209951859,121.413112285314,30.7724176953866,121.423531287131,30.7720620319418,121.423119003972,30.7630654581124,121.412700965528,30.7634209951859,0.0
139,1047,121.423119003972,30.7630654581124,121.423531287131,30.7720620319418,121.433950103475,30.7717055351534,121.433536857014,30.7627090879904,121.423119003972,30.7630654581124,0.0
140,1127,121.110882491733,30.7823691985033,121.111266015776,30.7913694181396,121.121691174346,30.7910378261957,121.121306684491,30.7820377243812,121.110882491733,30.7823691985033,0.0
141,1128,121.121306684491,30.7820377243812,121.121691174346,30.7910378261957,121.132116159901,30.7907053991382,121.1317307043,30.7817054154415,121.121306684491,30.7820377243812,0.0
142,1129,121.1317307043,30.7817054154415,121.132116159901,30.7907053991382,121.142540972008,30.7903721370163,121.142154550728,30.7813722717333,121.1317307043,30.7817054154415,0.0
143,1130,121.142154550728,30.7813722717333,121.142540972008,30.7903721370163,121.152965610234,30.7900380398791,121.152578223343,30.7810382933058,121.142154550728,30.7813722717333,0.0
144,1131,121.152578223343,30.7810382933058,121.152965610234,30.7900380398791,121.163390074147,30.7897031077762,121.163001721713,30.7807034802083,121.152578223343,30.7810382933058,0.0
145,1132,121.163001721713,30.7807034802083,121.163390074147,30.7897031077762,121.173814363314,30.789367340757,121.173425045404,30.7803678324904,121.163001721713,30.7807034802083,0.0
146,1133,121.173425045404,30.7803678324904,121.173814363314,30.789367340757,121.184238477303,30.7890307388711,121.183848193984,30.7800313502016,121.173425045404,30.7803678324904,0.0
147,1134,121.183848193984,30.7800313502016,121.184238477303,30.7890307388711,121.194662415682,30.7886933021684,121.194271167022,30.7796940333918,121.183848193984,30.7800313502016,0.0
148,1135,121.194271167022,30.7796940333918,121.194662415682,30.7886933021684,121.205086178017,30.7883550306986,121.204693964085,30.7793558821108,121.194271167022,30.7796940333918,0.0
149,1136,121.204693964085,30.7793558821108,121.205086178017,30.7883550306986,121.215509763877,30.7880159245119,121.21511658474,30.7790168964085,121.204693964085,30.7793558821108,0.0
150,1137,121.21511658474,30.7790168964085,121.215509763877,30.7880159245119,121.225933172829,30.7876759836583,121.225539028556,30.778677076335,121.21511658474,30.7790168964085,0.0
151,1138,121.225539028556,30.778677076335,121.225933172829,30.7876759836583,121.23635640444,30.787335208188,121.235961295101,30.7783364219406,121.225539028556,30.778677076335,0.0
152,1139,121.235961295101,30.7783364219406,121.23635640444,30.787335208188,121.24677945828,30.7869935981515,121.246383383942,30.7779949332756,121.235961295101,30.7783364219406,0.0
153,1140,121.246383383942,30.7779949332756,121.24677945828,30.7869935981515,121.257202333915,30.7866511535992,121.256805294647,30.7776526103905,121.246383383942,30.7779949332756,0.0
154,1141,121.256805294647,30.7776526103905,121.257202333915,30.7866511535992,121.267625030913,30.7863078745818,121.267227026785,30.7773094533359,121.256805294647,30.7776526103905,0.0
155,1142,121.267227026785,30.7773094533359,121.267625030913,30.7863078745818,121.278047548842,30.7859637611499,121.277648579923,30.7769654621624,121.267227026785,30.7773094533359,0.0
156,1143,121.277648579923,30.7769654621624,121.278047548842,30.7859637611499,121.288469887271,30.7856188133545,121.28806995363,30.7766206369209,121.277648579923,30.7769654621624,0.0
157,1144,121.28806995363,30.7766206369209,121.288469887271,30.7856188133545,121.298892045766,30.7852730312464,121.298491147474,30.7762749776624,121.28806995363,30.7766206369209,0.0
158,1145,121.298491147474,30.7762749776624,121.298892045766,30.7852730312464,121.309314023897,30.7849264148768,121.308912161022,30.7759284844378,121.298491147474,30.7762749776624,0.0
159,1146,121.308912161022,30.7759284844378,121.309314023897,30.7849264148768,121.319735821231,30.784578964297,121.319332993843,30.7755811572986,121.308912161022,30.7759284844378,0.0
160,1147,121.319332993843,30.7755811572986,121.319735821231,30.784578964297,121.330157437337,30.7842306795582,121.329753645507,30.7752329962958,121.319332993843,30.7755811572986,0.0
161,1148,121.329753645507,30.7752329962958,121.330157437337,30.7842306795582,121.340578871782,30.7838815607119,121.340174115579,30.774884001481,121.329753645507,30.7752329962958,0.0
162,1149,121.340174115579,30.774884001481,121.340578871782,30.7838815607119,121.351000124135,30.7835316078097,121.35059440363,30.7745341729057,121.340174115579,30.774884001481,0.0
163,1150,121.35059440363,30.7745341729057,121.351000124135,30.7835316078097,121.361421193964,30.7831808209033,121.361014509228,30.7741835106216,121.35059440363,30.7745341729057,0.0
164,1151,121.361014509228,30.7741835106216,121.361421193964,30.7831808209033,121.371842080837,30.7828292000445,121.371434431941,30.7738320146806,121.361014509228,30.7741835106216,0.0
165,1152,121.371434431941,30.7738320146806,121.371842080837,30.7828292000445,121.382262784323,30.7824767452853,121.381854171337,30.7734796851344,121.371434431941,30.7738320146806,0.0
166,1153,121.381854171337,30.7734796851344,121.382262784323,30.7824767452853,121.39268330399,30.7821234566778,121.392273726986,30.7731265220352,121.381854171337,30.7734796851344,0.0
