source,target,weight,distance
3427,4630,569,13020.4146
3428,4521,18,12189.59883
3428,6205,17,36739.60138
3428,5526,16,20585.42572
3428,2327,17,10035.63108
3428,3988,37,11163.90685
3428,5523,18,19618.47673
3428,3885,13,17437.98799
3428,5634,21,20850.32357
3428,4519,20,13435.06046
3428,5080,18,15111.08265
3428,4631,32,13020.29248
3428,4970,11,14121.89041
3428,5304,14,18001.6052
3428,4630,281,13582.63952
3429,5526,33,20218.79375
3429,5525,35,19895.76551
3429,4640,11,11029.49655
3430,6548,13,47124.86676
3430,2329,18,10035.44061
3430,3886,20,16467.38347
3430,5971,23,25457.01173
3430,5637,23,21158.37527
3430,5080,15,14978.38428
3430,4208,24,10614.41985
3431,4548,19,19692.85083
3431,3998,11,17692.88321
3431,5079,14,15110.93888
3431,3665,17,14120.66564
3431,5743,21,21064.22191
3431,5639,11,21508.58571
3432,4880,17,22169.24315
3432,3886,27,14537.97359
3432,5299,15,17237.71789
3432,5634,24,20070.21078
3432,5637,25,20584.93218
3433,3886,16,13580.62331
3433,5523,13,18972.07588
3433,3553,17,10034.6193
3434,1886,11,16101.27745
3434,2328,23,11644.98642
3434,2439,51,10280.64577
3435,5775,62,36559.71663
3435,7886,14,64702.00843
3435,1886,26,16619.25175
3435,2328,24,12188.78974
3435,2439,94,10800.85934
3435,3886,17,11686.64629
3435,2657,26,10614.72492
3435,3887,13,12629.53821
3435,4664,21,21919.76787
3435,4774,13,22436.65559
3435,5774,16,35746.59211
3435,6407,24,27033.40102
3435,2217,23,13581.73909
3435,3889,13,14537.54684
3435,5921,12,69443.17019
3435,4442,11,19205.1459
3435,3095,77,10425.26015
3435,3999,16,14842.91957
3435,4549,16,17177.85991
3435,3893,19,18410.01091
3435,4553,20,20558.78857
3435,7616,13,37956.3752
3435,8306,11,53735.40082
3435,4106,15,12510.6376
3436,4999,21,26882.4247
3436,5664,30,34352.97345
3436,5775,196,35746.23399
3436,3886,66,10753.66477
3436,4223,16,18355.69406
3436,3900,18,24291.71045
3436,3887,29,11686.53179
3436,4664,14,21061.54887
3436,5774,43,34942.70548
3436,7619,28,38060.56208
3436,5921,13,68496.59585
3436,3095,32,11385.26776
3436,6092,19,28798.92626
3436,7616,22,37943.05585
3436,7618,34,37995.20403
3436,4519,36,19695.1226
3436,4889,13,26377.10604
3436,4981,16,14843.43041
3436,5645,14,21897.88567
3436,6137,14,65432.96799
3436,7509,29,37065.25554
3437,5775,32,34942.35498
3437,4454,12,28413.76805
3437,3095,19,12351.37209
3437,3999,12,12979.62968
3437,5650,15,23816.22604
3438,4664,11,19385.48642
3438,3095,14,13322.24464
3439,4223,14,15627.48509
3439,3889,21,10753.34752
3439,5216,11,23307.61275
3439,4328,14,12022.66764
3440,487,16,31854.37331
3440,5768,16,27613.64582
3440,4223,16,14741.17678
3440,3783,27,13320.29692
3440,4483,13,53661.5552
3440,4991,21,17776.15685
3440,4347,14,28113.16861
3440,3095,14,15274.6458
3440,4571,12,32517.86296
3440,3317,27,13019.17717
3441,3095,34,16254.89092
3441,4440,40,12707.66518
3442,3235,71,13131.61989
3442,3236,62,14119.13428
3442,5219,38,23306.91396
3442,5885,21,31774.44884
3443,819,17,28796.91642
3443,3345,38,12022.0103
3443,6511,16,30417.14298
3443,3103,40,10424.45741
3443,6661,15,40242.45381
3443,4224,48,13017.26485
3443,4547,52,10753.24227
3443,3267,12,43966.54648
3443,6523,19,27956.13066
3444,4335,32,13579.28192
3444,4483,19,49728.61084
3444,8632,27,50245.04042
3444,5204,36,15974.77399
3445,599,16,29480.72929
3445,2355,20,14118.99416
3445,6204,12,26527.31669
3445,4115,11,11642.82121
3445,3125,39,10423.22267
3445,6985,18,37672.26811
3445,4548,22,10423.58782
3445,5544,15,20989.50041
3445,5315,15,16973.02965
3445,4547,21,10181.75888
3445,5357,11,45228.43287
3445,4452,41,19203.22901
3445,4012,13,17690.4231
3445,5322,11,18354.96962
3445,4562,28,19690.11265
3445,5217,28,19967.07283
3446,5772,27,26356.49267
3446,4121,11,16128.48887
3446,4549,19,10423.48416
3446,5315,15,17002.2852
3446,4547,25,10033.78223
3446,5209,20,16252.59089
3446,5522,23,23564.78891
3446,7090,19,35787.1584
3446,4452,84,18326.7801
3446,4012,14,16734.9483
3446,4562,85,18836.32687
3446,4451,12,17463.61469
3446,5639,17,21156.52375
3446,4544,22,10181.85976
3447,5992,13,27412.88335
3447,4541,17,11643.51679
3447,6100,22,27249.06473
3448,5882,32,26032.82582
3448,6214,21,29631.27756
3448,6877,16,36297.06204
3448,3238,37,10181.04451
3448,2775,18,14295.59588
3449,3878,16,11686.30194
3449,5992,29,26374.99444
3449,2923,13,24472.44061
3449,4991,20,14118.99619
3449,4553,27,10752.59908
3449,5314,15,17691.6689
3449,5190,20,24801.40845
3450,4769,32,12021.95223
3450,5330,18,19689.81771
3450,4664,31,11685.3137
3450,3769,47,11383.72007
3450,4552,34,10181.25074
3450,5099,27,15008.77403
3450,5212,24,16097.97106
3451,1040,15,23729.51653
3451,4549,22,10181.35287
3451,3105,12,16253.31044
3452,5001,21,16614.99316
3452,7182,46,35383.16026
3452,7399,14,38214.40035
3452,7181,15,35677.90931
3453,5432,13,17997.80729
3453,4017,16,14840.23657
3453,4018,13,15783.83196
3453,4658,14,12063.21484
3453,3095,24,28117.21313
3453,3331,43,12022.25001
3453,6858,19,31349.10215
3453,3332,32,11027.56227
3453,4461,17,20089.2262
3453,4552,24,10033.17985
3453,4571,15,20555.05421
3453,4900,22,21363.4158
3453,5010,18,21984.10676
3453,3222,20,11162.32361
3453,3223,39,10181.55515
3453,5119,20,21893.37643
3453,5229,24,22587.86521
3453,4130,12,17996.15102
3454,7069,13,36191.08341
3454,3878,22,16466.08959
3454,5202,28,19967.67221
3454,4017,13,13904.11445
3454,3095,11,29110.05317
3454,3331,36,13017.39379
3454,3332,40,12022.1303
3454,5100,16,15498.46249
3454,6184,15,31965.13196
3454,3222,16,12145.86044
3454,3223,35,11162.21233
3454,3224,29,10181.45352
3455,3578,20,13015.54799
3455,4769,33,13394.18634
3455,4770,20,12978.40294
3455,6205,33,24957.83756
3455,6207,19,25037.32095
3455,6315,12,25956.15111
3455,6769,15,33047.68543
3455,4664,12,11026.78863
3455,4461,18,18325.09326
3455,3108,30,17235.02741
3455,4099,12,17060.55424
3456,4016,11,11160.79865
3456,4563,18,12185.40921
3457,5965,27,31776.83639
3457,2460,39,11382.69677
3457,3772,18,15272.10212
3458,3998,14,11161.70857
3458,4330,11,11294.74128
3458,3668,11,10181.04459
3458,3908,11,10751.28321
3460,5892,21,25014.83302
3461,4020,28,10277.15702
3462,1039,15,22164.91016
3462,3033,34,11683.45426
3462,5995,12,23153.69219
3462,2356,23,11641.76026
3462,3121,23,11382.34976
3463,3033,182,10750.72401
3463,2813,116,11640.67517
3464,1485,20,17995.59727
3464,6102,11,24040.60338
3464,4793,11,14972.6174
3464,3384,18,29958.50537
3465,2703,23,10610.68458
3465,7307,22,35839.898
3466,6204,234,27682.66494
3467,3235,99,12144.26118
3467,4779,70,14396.70142
3467,5775,94,21057.06573
3467,5882,60,22520.78375
3467,5221,90,17057.61378
3467,4891,104,14292.35448
3469,2619,292,30986.52118
3469,3234,60,15106.21672
3469,2509,833,31258.54846
3470,3818,36,18212.94275
3470,2509,38,30303.82376
3470,4219,51,22097.58677
3471,7069,47,45889.8085
3471,6323,105,27153.70887
3471,4219,56,23046.66907
3472,5882,178,24122.35486
3472,6880,71,31006.93009
3472,4567,160,11159.81368
3473,4779,80,18405.90657
3473,5349,36,17993.42176
3473,5882,46,24552.10252
3473,2259,58,11683.02632
3473,4794,63,12018.98046
3473,5995,39,24307.0109
3473,6769,45,30209.45178
3473,2936,70,13901.33791
3473,3712,68,19067.24925
3473,4904,72,13013.91871
3473,5123,84,14971.90937
3473,6897,28,33948.46179
3474,5881,128,25507.48095
3474,5882,547,25014.31088
3474,6769,105,30357.33763
3474,3712,302,18074.91233
3474,4904,240,12975.51725
3474,5014,179,13973.63399
3475,5882,27,25507.21412
3475,2824,24,10795.64771
3475,6438,12,27840.85702
3475,6769,20,30537.14579
3475,6773,20,30009.96955
3475,5006,25,16612.58576
3475,6627,15,47720.50166
3475,7424,11,37573.94895
3475,7764,15,38939.14124
3475,2962,12,37258.05882
3475,4904,28,13013.78065
3476,6627,17,48517.63266
3476,7339,25,37262.59642
3476,6753,33,37734.66566
3477,1935,15,14115.20085
3477,2808,20,10796.45313
3477,4902,13,13902.08297
3477,6665,14,29013.52241
3477,3352,13,15005.69306
3477,3707,20,10177.9601
3477,3158,20,11379.24345
3477,4452,19,17460.73661
3477,4904,19,13316.32548
3478,5995,19,26370.62702
3478,1484,13,22761.27873
3478,3712,18,14113.83072
3478,5451,15,19276.7325
3478,2614,11,17852.54471
3479,5444,13,23387.23547
3479,6007,11,23042.33174
3479,5025,20,15201.55819
3479,7546,13,37050.13219
3480,592,11,38141.15919
3480,1140,14,36554.11881
3480,3932,20,12623.65721
3480,1936,18,14532.17808
3480,3358,21,12018.91467
3481,5452,14,20086.17564
3481,2919,15,12975.37705
3481,5679,13,20060.61206
3481,3031,14,10749.81589
3482,2812,17,11639.56769
3482,5451,20,21054.7327
3483,3033,36,10749.58623
3483,3913,26,10749.58642
3484,2809,12,16124.63574
3484,3914,13,10749.4712
3484,4245,23,11379.61218
3484,3473,23,10978.75534
3484,5218,12,30472.1263
3484,2702,14,13865.68678
3484,5242,26,16092.59591
3484,4575,14,13427.49736
3484,5451,25,22160.95776
3485,5452,23,22160.7205
3485,3473,22,11976.7595
3485,4377,12,14392.39481
3485,3801,21,14290.24412
3486,2836,22,11637.79911
3486,2921,21,15780.8494
3486,3033,31,13575.05508
3486,3254,29,12141.83348
3486,2922,29,14837.27655
3486,3497,39,10977.20282
3486,3276,18,10176.96019
3486,3690,68,16093.45774
3486,3031,16,15494.19057
3486,7651,21,40774.49365
3486,5144,30,16965.04997
3486,5451,15,23385.49484
3486,4702,29,12504.34158
3487,3693,20,14114.5941
3487,3033,11,14531.86385
3487,7554,23,37046.93349
3487,3032,21,15494.0243
3487,3472,13,14970.86776
3488,2150,29,21591.40571
3488,3254,24,14114.44199
3488,3584,22,14008.18379
3488,6007,16,25444.76328
3491,2269,17,16246.23959
3491,6227,13,28596.06167
3491,2919,12,22517.08425
3491,2811,13,20839.71935
3492,6251,11,26514.12463
3494,2809,32,25659.42436
3494,2846,20,13387.33423
3494,5026,13,16091.36532
3494,7886,15,40708.29418
3494,2824,19,11638.05518
3494,7993,22,42363.39593
3494,7995,15,41890.11727
3494,5472,23,18072.93936
3494,6227,16,30171.75834
3494,7885,14,40915.935
3494,2918,37,26424.54446
3494,3948,56,14528.50349
3494,3030,32,24283.13261
3494,2962,12,18640.42402
3494,5242,26,19959.31889
3494,5257,17,16244.36521
3494,5454,23,26853.68147
3494,7334,41,36326.11343
3494,3147,15,17228.03038
3494,5471,21,18210.27011
3495,2809,14,26630.77522
3495,8209,14,45787.45403
3495,5570,11,24158.32797
3495,7444,13,37565.87658
3495,8205,81,47328.70042
3495,6687,19,29007.1965
3496,2809,11,27604.00889
3496,7003,15,34469.00916
3496,5129,21,22625.5733
3496,4481,20,10274.06664
3496,2734,15,10607.11091
3496,7766,14,43741.00944
3497,8209,19,46520.62359
3497,1936,17,25187.92548
3497,2936,31,12058.00407
3497,4708,41,11021.73659
3497,5574,13,22974.27014
3497,2522,18,17454.059
3497,4707,62,10976.53396
3497,2743,27,17425.41649
3497,3039,18,18401.5786
3497,5368,45,16992.96321
3497,5133,12,20476.09854
3497,5364,18,17226.13874
3497,3183,23,16242.62392
3497,2398,31,10028.3799
3497,3486,39,10977.20282
3497,6232,14,29094.97642
3497,3404,42,16991.42364
3498,6216,23,40527.89187
3498,5478,35,17961.4004
3498,4483,84,10273.83831
3498,4597,61,10028.38037
3498,4707,50,11021.73659
3498,6132,23,24686.40963
3498,3948,51,10746.62704
3498,4495,65,11376.85568
3498,2743,53,16516.04556
3499,5033,17,15199.2223
3499,4597,15,10176.1699
3499,2402,12,10417.62486
3499,2516,22,11376.72667
3500,4483,13,11377.49407
3500,4707,16,11377.24006
3500,7333,11,38829.50896
3501,2630,17,12014.75321
3501,2517,49,10792.72735
3501,6664,12,39542.82354
3501,2399,44,10175.94102
3501,2516,23,10272.91453
3501,2962,22,12055.97444
3502,3072,22,10746.1381
3502,5456,16,31558.09112
3502,5478,34,18399.13446
3502,6247,18,25439.99704
3502,7316,13,50109.56014
3502,5993,13,45187.47218
3502,6773,21,41640.62001
3502,7432,15,46766.65658
3502,4597,23,11156.17634
3502,6772,21,42340.54095
3502,7003,15,37138.04295
3502,7882,11,44628.42041
3502,4707,23,12056.93148
3502,5807,13,21540.37862
3502,2677,13,55338.78212
3502,6664,12,40229.26815
3502,6092,13,55355.34041
3502,2743,31,13009.04422
3502,6447,15,36721.27091
3502,6784,18,34912.62049
3502,6444,33,38818.15695
3502,4595,24,12180.31055
3502,6897,22,34365.83505
3502,6343,21,32135.38449
3503,6561,14,35534.98179
3503,2405,20,10175.48123
3503,5700,12,20179.58614
3503,3710,33,13124.95832
3503,4147,11,17051.92962
3504,4375,16,12015.5689
3504,2743,17,11375.94944
3505,3033,16,32183.05155
3505,5995,17,46048.67464
3505,6221,12,42116.01202
3505,2269,12,28172.50788
3505,5921,21,22311.47281
3505,4707,24,13571.84469
3505,3032,16,33173.70999
3505,2743,31,10606.02673
3505,5373,12,17079.38098
3506,2836,13,11636.50171
3506,4706,16,14833.68792
3506,4597,15,13424.2443
3506,8100,12,49293.14251
3506,4707,12,14181.6331
3506,4268,21,10606.87215
3506,6140,18,24684.19346
3506,5133,18,27401.23143
3506,5688,13,26849.83917
3507,6462,17,30820.13089
3507,4706,31,15522.37695
3507,6769,14,48316.33254
3507,4708,23,14181.4729
3507,6461,13,31317.04895
3507,4597,17,14111.17239
3507,4707,21,14833.52054
3507,2509,15,12015.09435
3507,4485,25,14967.32671
3507,3056,23,11679.13856
3507,4598,17,13424.09266
3507,6778,12,41638.32962
3507,2523,44,10791.98793
3507,3825,20,12342.37362
3508,2401,18,12179.48535
3508,2619,11,12015.02613
3508,2407,11,10027.24591
3508,4379,43,12015.02659
3508,3828,29,10417.3302
3508,4158,35,11636.23916
3509,6031,15,24297.4507
3509,4706,17,16992.00451
3509,4708,19,15522.02589
3509,4597,22,15586.12239
3509,5921,16,23357.35391
3509,2407,23,10175.01747
3509,6217,13,48777.89866
3509,2509,50,13423.86371
3509,6359,18,27795.15773
3509,2405,44,10746.13885
3509,6469,12,28728.67183
3510,4708,25,16242.81079
3510,4716,18,11678.27761
3510,4597,20,16365.03123
3510,2407,13,10416.67836
3510,4605,13,11155.16494
3510,4707,12,16991.81216
3510,8306,14,62098.71676
3510,4368,18,23358.92629
3510,4595,23,17988.1819
3510,4468,12,33171.70036
3511,2952,89,10272.56365
3511,6031,18,25023.82687
3511,5241,29,33927.81654
3511,6882,24,49716.35733
3511,4708,46,16991.61938
3511,4597,49,17166.59178
3511,5921,46,24112.08837
3511,2407,93,10745.89291
3511,4707,74,17765.10818
3511,2509,242,14966.64832
3511,4268,41,14732.07819
3511,4598,57,16364.84557
3512,6031,11,25437.97859
3512,6231,58,39739.84277
3512,6337,22,43508.60594
3512,6440,17,49826.66685
3512,4366,17,27144.28284
3512,8420,13,61427.52455
3512,6774,21,48313.67201
3512,2517,46,10272.21148
3512,4367,31,26192.06305
3512,5921,22,24541.64138
3512,7211,15,53153.02819
3512,7874,18,55057.13081
3512,6115,40,44009.72629
3512,4707,63,18559.82158
3512,2509,85,15776.14241
3512,4813,16,22422.87113
3512,6456,28,37402.50521
3512,6230,56,40521.66438
3512,5898,27,40411.37677
3512,6765,18,55644.57132
3512,2516,53,10792.11182
3512,2842,19,11635.70963
3512,4581,20,32503.65735
3512,4604,20,12777.33887
3512,5022,20,33035.23664
3512,5257,42,21883.07207
3512,6234,22,37456.12497
3512,6451,29,41022.10171
3512,7884,19,48721.48169
3512,7989,15,52519.33716
3512,5461,33,35770.59058
3512,5786,24,41589.75814
3512,4817,41,19166.77001
3512,4912,20,32625.78701
3512,6232,29,38967.90672
3512,7215,17,50144.0681
3512,2734,64,10606.14823
3512,3722,55,10175.1331
3512,4587,11,26867.61409
3512,4365,23,28099.6893
3512,5909,13,31758.50064
3513,2952,18,12055.83677
3513,5147,11,21882.947
3513,5477,13,24029.6403
3514,2731,12,14731.57411
3514,4378,22,17848.56517
3535,6428,45,41946.65224
3536,2327,15,11029.80978
3536,5637,16,21922.54455
3536,4519,15,11386.12878
3536,3554,12,17973.19312
3537,2327,14,10984.46075
3537,3988,26,11687.552
3537,5099,11,26037.21393
3538,5526,11,19668.9534
3538,6847,17,31275.03557
3538,7096,12,49599.09854
3538,5080,11,14121.89046
3538,5963,11,22528.4092
3538,4630,36,12788.51848
3539,5870,15,29652.95821
3539,6204,13,34601.63801
3539,6205,17,35328.4973
3539,6218,19,45718.70186
3539,8395,11,46748.17585
3539,3552,23,12980.57886
3539,3770,22,11163.74551
3539,4076,20,13909.29841
3539,5202,27,19819.78002
3539,5874,65,32598.96074
3539,5983,13,32507.25038
3539,6199,13,31193.26108
3539,5526,17,19284.91507
3539,5765,17,32751.34451
3539,6424,11,36013.37344
3539,2327,23,11164.44016
3539,3442,15,13018.92627
3539,8285,16,45811.07084
3539,2437,29,10183.53626
3539,6306,12,30186.68044
3539,3885,12,16254.26373
3539,5525,13,18945.96154
3539,5643,15,23565.47554
3539,5764,31,31965.91089
3539,5298,14,16008.34617
3539,6182,17,24151.80404
3539,3553,21,13979.01697
3539,4519,26,13434.99726
3539,4640,33,10035.44099
3539,4970,29,13019.67781
3539,5743,15,20366.49196
3539,5752,25,23818.08582
3540,6205,13,34601.29817
3540,3552,86,11982.01518
3540,5299,11,16008.19406
3540,3442,32,12023.5474
3540,5079,23,14015.50951
3540,5525,28,18654.17466
3540,3441,14,11028.8605
3540,4412,39,11297.83237
3540,5298,19,16101.43251
3540,3553,31,12980.45328
3540,5080,13,13979.82536
3540,6404,17,26267.48317
3540,5635,22,19618.10155
3540,4639,17,10035.44099
3540,4702,26,62691.2701
3540,4641,29,10035.34538
3541,3552,22,10983.46101
3541,5526,19,18653.99557
3541,3442,20,11028.7538
3541,5634,20,19207.20603
3541,4640,23,10035.34538
3541,5407,15,17439.24813
3541,5533,13,21600.67649
3541,4639,59,10183.34308
3541,4978,24,14742.90979
3541,6732,15,28975.00688
3541,5524,31,18221.55554
3541,4077,25,14845.48486
3541,5187,18,15501.95091
3541,5190,24,15011.56117
3541,4526,22,10280.93995
3542,3886,115,14295.94526
3542,3887,83,15273.61164
3542,5299,78,16255.28449
3542,5756,64,24375.81183
3542,3893,80,21180.06124
3542,3885,69,13321.34496
3542,6404,49,26038.48506
3543,5526,17,18221.20522
3543,3885,26,12350.41879
3543,5541,11,25416.20209
3543,4639,16,10754.70624
3544,6975,15,37384.05608
3544,4438,15,16099.56476
3544,3999,67,15500.07637
3544,3893,11,19205.14435
3544,3666,18,12023.0798
3545,2328,11,13019.42825
3545,2329,16,12511.66783
3545,2439,36,11644.87509
3545,3887,15,12350.1774
3545,2217,13,14401.28308
3545,3999,37,14537.54689
3545,4105,15,11163.14993
3545,4553,15,20092.87602
3545,4651,12,11644.2013
3545,4650,14,11163.42276
3546,3886,71,10424.15233
3546,3996,32,10753.66481
3546,4444,32,19666.45862
3546,3887,48,11384.05639
3547,5775,34,34352.629
3547,3887,192,10424.05007
3547,6005,33,43834.43477
3547,4330,46,14741.61446
3547,4519,55,20095.9864
3548,2546,25,14978.0954
3548,5775,20,33545.08843
3548,4758,17,10983.30268
3548,3095,11,13581.67295
3548,4548,15,13432.54367
3548,4217,18,10799.75858
3548,5100,12,18410.01468
3548,4519,15,20993.7913
3548,3975,13,13581.67313
3550,4982,28,13132.59653
3550,2677,24,10613.43745
3550,2962,13,72111.58365
3550,5564,11,38405.06086
3551,3235,49,14294.67669
3551,2439,34,15597.23878
3551,4220,73,10799.43877
3551,4004,44,13579.5523
3551,4441,40,12785.80334
3551,4547,64,10799.59953
3551,4553,26,14975.90315
3551,5546,33,23392.75739
3552,6511,32,29110.92529
3552,2439,45,16376.71684
3552,4522,22,21899.68012
3552,3894,32,12349.323
3552,4350,27,28812.74772
3552,6858,23,30545.57945
3552,4016,45,24290.2468
3552,4547,86,10279.34668
3552,8306,11,49161.70946
3552,5635,21,20217.62173
3552,3540,87,11982.01518
3552,4523,20,20992.99027
3553,4005,65,12628.53848
3553,6511,21,29502.00646
3553,3542,36,10983.35448
3553,4981,40,13132.46771
3554,3235,31,11383.15395
3554,3234,33,10423.32701
3554,1129,12,22526.01013
3554,6405,16,27471.46596
3554,6085,13,22985.31905
3555,4005,55,10752.70594
3555,6204,13,25590.19865
3555,1886,15,24171.26718
3556,5207,16,15009.22297
3556,6204,70,25256.8272
3556,6205,23,25589.94228
3556,1886,60,24962.52443
3556,1996,24,24376.51546
3556,1997,48,23565.35615
3556,2109,31,21368.54588
3556,6215,15,30558.66507
3556,6769,17,36950.12872
3556,7067,14,33189.94554
3556,7617,19,38019.76299
3556,6987,11,37379.55655
3556,2220,15,19969.63521
3556,7619,11,37597.52599
3556,4776,11,14841.59446
3556,7616,16,38268.23412
3556,7618,17,37796.04657
3556,1998,21,22769.10677
3556,4452,19,17858.55059
3556,2108,25,22170.10664
3556,2554,24,14976.9362
3557,5881,14,25196.54377
3557,6204,22,24958.96916
3557,1997,15,24376.27933
3557,5992,19,26582.27604
3557,5544,12,19281.51023
3557,6432,13,29966.18418
3557,5655,19,20581.58945
3557,5991,16,26033.08961
3557,5312,21,16736.54254
3558,6104,53,27970.30815
3559,5993,48,26032.5616
3559,5314,55,16736.21089
3560,6659,45,33779.21912
3560,2358,34,13578.66745
3560,7182,36,33901.64594
3560,7399,157,36629.84547
3560,7181,34,34150.82553
3561,4878,54,12349.1399
3562,6207,20,24474.07981
3562,6211,43,25588.39091
3563,4999,15,14293.52819
3563,5870,40,21178.17567
3563,3361,19,18078.92534
3563,4994,31,13016.61298
3564,5327,33,16251.28361
3564,5543,27,17997.62572
3565,3578,12,12977.21053
3565,2464,23,10032.97674
3565,4775,19,10981.44829
3565,3331,28,14119.27527
3565,3332,31,13131.61994
3565,3223,35,12349.1996
3565,5204,24,18570.73091
3565,3225,22,10423.22271
3565,3224,25,11383.15395
3566,3996,30,10752.59808
3566,1816,14,18834.9837
3566,4549,15,11382.81208
3567,5775,13,21503.0115
3567,3095,13,32199.10163
3567,2916,22,10797.69268
3568,4441,20,10612.27106
3570,2329,31,32841.71138
3570,2810,14,12184.71661
3570,2260,14,15592.55222
3571,4571,12,13429.41467
3572,3033,19,12061.1136
3572,5772,15,19964.8406
3572,7432,11,36334.67082
3572,3707,14,24972.72319
3572,5454,36,20770.77338
3572,5564,11,21593.92788
3572,3074,11,52133.43471
3573,2485,14,15591.90068
3573,3037,24,14838.69492
3576,6665,55,29356.57726
3578,2261,70,12346.60749
3578,2357,71,15528.9186
3578,8100,57,42639.56082
3578,6738,82,41655.72748
3579,5220,52,17461.65059
3579,7069,26,43789.85283
3579,6971,79,35784.60408
3579,8100,26,42369.79738
3579,5113,74,15204.13865
3579,7518,31,41605.5424
3580,2377,64,13013.91746
3580,4479,53,20575.48729
3581,5882,30,22806.08844
3581,4154,19,23490.7252
3581,5563,21,18077.04529
3581,4155,20,24466.7569
3582,4578,58,10796.16785
3582,4473,133,13575.34718
3582,8747,21,47178.43744
3583,5882,111,23663.50981
3583,5013,181,12975.65479
3583,4904,194,12018.98051
3584,5881,229,24653.34758
3584,5882,231,24142.74544
3584,5561,49,18214.21022
3585,1825,28,15969.69685
3585,4904,34,12018.85301
3586,5882,12,25192.6508
3586,6439,15,26875.54129
3586,5885,11,23662.76547
3586,4904,21,12142.48489
3586,5014,21,13128.03622
3586,5342,17,16461.36241
3587,2809,46,10610.23752
3587,5783,18,20357.45019
3587,8210,11,42025.69237
3587,5243,21,16124.03507
3587,5129,24,14114.90021
3587,5465,21,18751.50569
3587,6993,28,31197.80264
3588,2269,13,12018.33945
3588,7323,11,34300.41397
3588,3029,22,10276.29378
3588,3024,11,14838.53878
3588,5460,41,17084.09478
3588,6664,13,28230.40395
3588,5348,13,15969.18678
3588,5451,23,18350.05439
3588,2830,16,13864.79001
3588,5689,11,21910.91688
3589,2947,39,18935.06816
3589,6341,19,25031.03606
3590,6226,13,24284.19273
3590,6871,14,35444.98408
3590,1481,20,26820.43381
3590,3029,18,12060.22422
3590,3577,19,12975.58351
3590,4552,11,29357.93789
3590,3576,23,13973.77892
3591,3062,17,21542.28746
3592,3802,33,10178.50689
3592,2810,11,13865.98308
3592,2702,13,12781.7206
3593,2809,24,15622.66177
3593,3693,15,10030.51997
3593,2703,26,12781.58391
3594,5997,15,27750.0668
3595,7105,17,33460.82325
3595,3028,14,17686.19697
3595,6007,11,23363.56312
3596,6104,22,31767.36795
3596,3474,38,12018.14443
3596,3498,41,12016.57211
3598,2947,23,10794.11768
3598,5797,11,19984.36501
3598,3249,19,19198.22939
3601,2809,12,23041.82459
3601,2815,16,17429.67225
3601,5242,28,17457.56172
3602,5443,11,33550.88586
3603,2815,14,19274.75996
3603,3030,12,23490.97849
3604,3262,11,12344.15654
3604,5122,12,26025.17605
3605,1602,22,29148.17255
3605,2846,28,13010.07745
3605,2738,21,15231.00162
3605,4706,50,10028.60427
3605,5241,24,20476.54816
3605,5478,22,17225.94678
3605,2936,42,10794.35598
3605,2954,38,10793.27532
3605,2626,16,14181.79176
3605,2929,13,17053.4334
3605,6551,15,36053.25215
3605,2624,98,12700.41256
3605,2625,87,13424.47033
3605,2735,171,12778.49764
3605,2743,26,19654.13856
3605,2962,21,17987.97649
3605,3038,18,17684.28827
3605,5025,13,16367.49985
3605,6672,15,30807.73667
3605,7435,11,40230.60188
3605,6562,26,29905.53049
3605,4925,29,11974.66777
3605,2734,223,12015.5685
3605,6464,15,25964.44167
3605,6348,22,25907.70891
3606,5797,19,21886.26131
3606,2922,24,24689.3788
3606,6674,27,30400.46229
3606,2623,44,11377.11143
3606,4707,80,10028.49247
3606,2964,36,18931.47581
3606,2625,129,12700.26972
3606,2735,47,12015.43336
3606,2743,69,18746.62336
3606,5679,19,25443.37488
3606,9396,21,66273.73784
3606,7212,32,40723.17266
3606,7103,54,39329.4503
3606,2734,41,11289.19238
3606,6897,25,31256.01125
3607,6676,16,30020.87325
3607,6561,14,31320.52527
3607,2852,14,16516.23342
3607,5898,11,28262.14971
3607,3577,14,29940.90859
3607,5129,15,22757.12073
3607,7002,23,34367.73401
3607,7542,13,43741.7135
3608,5369,63,15996.75222
3608,2509,458,10028.26765
3608,2743,29,16962.10367
3608,5476,45,17080.7272
3608,3399,39,11155.67147
3608,2746,21,19653.46746
3609,5993,15,42107.38325
3609,4707,16,10176.16995
3609,6132,23,23990.74407
3609,2743,15,16088.47966
3609,6467,13,26020.8904
3609,3074,23,15775.96198
3609,6547,11,41785.91821
3609,2854,19,16515.85745
3609,6006,15,31763.0836
3609,5687,12,22425.26065
3610,5671,17,34600.27168
3610,5921,11,20978.12349
3610,6674,14,32182.01575
3610,2522,15,15585.59066
3610,2509,36,10028.15511
3610,6018,11,25007.30092
3610,2852,14,13861.39726
3610,6334,11,35996.38557
3610,2743,24,15230.13765
3610,5023,11,21356.5788
3610,4815,19,12057.20185
3610,3136,11,34166.6746
3610,3182,11,12620.8426
3610,3291,19,11376.33886
3611,2853,13,13861.23915
3611,2743,12,14389.81029
3611,2854,13,14731.57418
3611,4371,14,12180.65031
3611,5365,11,17051.36297
3612,6122,59,30416.15847
3612,6204,36,53562.15581
3612,8102,59,45523.17673
3612,7113,78,37138.04312
3612,6882,59,42340.54115
3612,5921,53,20977.88704
3612,7003,63,36283.55703
