source,target,weight,distance
592,1376,46,15625.4358
592,1486,35,16096.66002
592,2327,66,29636.13464
592,2328,24,28800.04518
592,2406,56,56211.2718
592,2815,41,30425.42801
592,2955,71,56898.50866
592,4112,60,31946.99767
592,5588,28,64228.58771
592,9159,22,78950.05451
592,1596,32,16614.56529
592,2628,94,58707.03003
592,2738,121,59020.09141
592,2739,31,59965.7508
592,2846,108,57473.02905
592,2956,41,57827.24435
592,6027,17,66402.4056
592,7885,35,73655.46217
592,7993,23,73690.05291
592,8316,33,73868.33766
592,1375,75,14739.39229
592,2407,30,57168.60007
592,7879,38,71181.19125
592,7995,71,74549.59227
592,8318,27,74538.97882
592,1487,47,16970.54466
592,8319,75,74891.99509
592,2836,68,48241.06068
592,8429,54,75824.17314
592,2957,50,58758.23286
592,3792,17,30623.36011
592,4825,22,65088.89654
592,5007,18,42646.00162
592,2507,25,48013.1013
592,2402,20,52396.93853
592,2404,27,54300.94988
592,2513,31,53655.32906
592,2516,29,56502.9132
592,2518,12,58409.34656
592,2623,24,53979.25389
592,2626,41,56810.59385
592,2629,19,59657.65549
592,2736,34,57134.05461
592,2845,44,56538.47115
592,2848,91,59348.28734
592,2946,32,48662.56766
592,2954,21,55972.13856
592,3062,70,54521.23952
592,4678,30,40241.23715
592,4788,39,41159.40639
592,4790,25,41974.08901
592,5319,17,43033.77816
592,6794,38,69868.78252
592,7878,46,70809.63728
592,7886,116,74106.84364
592,7989,21,72106.06758
592,7994,29,74114.35193
592,8315,36,73551.03636
592,8428,44,75475.52678
592,3914,12,37136.34508
592,3046,18,40422.72644
592,3361,18,31345.58247
592,3878,18,33053.35941
592,4024,15,37945.91573
593,1351,12,13870.12492
593,2003,18,23816.33517
593,1269,15,17058.13625
593,2628,23,57757.36167
593,2846,27,56537.86442
593,1375,21,13868.44518
593,7879,15,70808.90091
593,1807,14,11684.9583
593,3062,14,53608.90579
593,7878,15,70449.52837
593,7886,22,73654.68987
594,1807,86,11382.46592
594,1806,91,11161.48282
601,2028,43,13318.55046
701,1570,11,13579.82151
701,1569,416,14399.32072
702,2737,13,57757.98316
702,1569,39,15240.04105
702,2846,11,57134.05486
702,7886,12,73220.92464
703,2737,15,56809.98375
703,2847,21,57133.44103
703,2406,14,54974.63151
703,2955,16,55605.50352
703,2738,20,57757.36192
703,2846,18,56193.25295
703,2736,11,55864.34859
703,2848,16,58075.53945
703,4788,11,39855.34611
703,7886,14,72763.27523
704,1807,738,10422.64468
704,1806,297,10180.83875
705,1807,1057,10180.73538
705,1806,483,10032.87437
707,2465,38,16097.1562
709,4236,154,32698.92038
709,4126,93,31724.46003
712,4791,11,38010.14446
712,5261,12,56475.02627
810,1569,12,13017.78087
811,1570,12,13017.65205
811,1569,111,13870.40023
814,1886,12,29686.40069
814,2439,21,29109.48827
818,2028,267,10981.1119
821,1824,13,15782.68653
822,153,22,10798.13442
920,1569,29,12510.14442
924,1682,22,13869.98697
924,1683,28,13017.26371
925,7752,15,62286.45751
927,2028,184,10032.6702
930,4236,93,30540.01466
931,2028,31,10422.21939
1029,379,21,11642.35109
1029,2465,12,14294.10536
1029,2450,24,15786.37903
1029,2451,16,15240.11844
1029,2341,14,14399.32216
1030,379,35,10798.46385
1030,489,34,10278.31637
1030,2450,17,16375.19595
1030,5543,13,41041.72613
1031,5543,18,40980.76258
1039,8420,27,67775.85784
1039,1245,41,14118.70832
1039,1246,25,13131.09201
1040,4235,50,29375.99004
1040,4236,170,29561.81634
1040,4126,88,28585.00308
1130,1030,11,10033.92945
1133,818,32,15271.94772
1133,2450,44,12350.11777
1133,2451,30,12146.58272
1133,2561,44,13132.46665
1134,262,23,11295.42067
1134,263,13,12022.07
1134,818,12,14294.24639
1138,2342,23,12510.08384
1139,2450,27,14976.27415
1140,599,28,10278.31641
1146,2439,27,29500.40108
1147,2465,32,12144.88329
1147,2466,35,12021.10198
1147,6436,124,48750.85402
1147,6326,27,47770.05891
1147,6203,33,46095.71094
1147,5458,15,44214.05404
1147,1715,16,18647.91875
1148,2465,12,12348.26645
1148,1687,12,12062.96995
1148,5003,13,35293.72738
1148,8968,14,71573.97256
1149,2465,18,12627.51966
1149,2247,15,10180.52803
1150,4237,38,28810.55122
1150,4127,41,27843.1819
1150,4235,72,28392.77417
1150,4236,267,28585.00319
1150,4126,139,27609.72212
1158,482,19,17058.31149
1158,592,17,16733.92336
1158,7987,43,62532.82082
1159,2158,19,12704.01677
1159,2048,16,12018.97831
1239,2455,16,12510.45391
1239,2450,14,11028.43284
1240,1583,11,13320.29592
1240,1693,17,13579.68628
1241,488,16,18354.77948
1242,373,12,13579.55158
1242,483,46,13017.3933
1242,2450,16,11163.04106
1243,262,25,12707.41136
1243,483,59,12186.82418
1243,818,33,15498.69108
1243,2450,69,11384.05697
1243,2451,35,11162.93155
1243,2561,26,12146.58276
1243,3578,39,32594.40298
1244,482,30,10612.96298
1244,489,35,16525.60689
1244,599,45,16128.81241
1244,818,90,14536.24601
1244,819,46,15498.53542
1244,927,51,13319.76392
1244,6204,17,46022.75185
1244,2450,130,11686.47498
1244,2451,67,11383.94516
1244,2341,25,10423.99914
1244,2561,52,12349.99651
1245,818,33,13579.00749
1245,927,33,12348.95117
1245,2450,28,12064.17253
1245,1039,31,14118.70832
1246,927,34,11382.92467
1246,7190,16,54060.42761
1246,6425,18,47775.40135
1247,597,21,11642.58619
1247,818,28,11685.25236
1247,927,35,10423.01251
1247,2450,21,13017.91062
1247,6425,15,47597.50069
1247,7118,16,66885.72988
1247,9074,23,72883.33148
1249,379,14,12784.77718
1249,1041,19,12145.0046
1253,2569,12,12628.28626
1254,2450,12,17775.88938
1257,2356,21,10032.77257
1257,2465,51,11161.36974
1257,2466,82,11026.56385
1257,2576,28,12021.10203
1257,6436,163,47770.05911
1257,6326,18,46790.00216
1257,6203,24,45101.2336
1260,4237,36,27843.18201
1260,4127,41,26878.06936
1260,4235,83,27410.64413
1260,4236,283,27609.72223
1260,4126,124,26636.14166
1262,2686,14,14293.0895
1265,374,18,13577.90502
1265,482,30,14739.39223
1265,487,31,10611.5655
1265,592,24,14293.16017
1265,4011,11,25273.20626
1266,487,38,11381.76647
1266,488,59,10611.45619
1267,482,11,16524.26452
1268,376,12,14396.84718
1268,482,38,17433.89939
1268,592,26,17058.31156
1268,2158,29,12782.26354
1268,2466,21,16250.19888
1268,3234,11,22763.64855
1268,8420,15,64911.71342
1268,2048,24,12183.69383
1268,2157,16,12019.10557
1268,4678,22,30943.57233
1268,4788,33,31941.75214
1268,7987,54,61545.20843
1269,268,17,14187.46131
1269,482,37,18352.73192
1269,592,45,17996.33431
1269,593,19,17058.13625
1269,2158,35,12018.97836
1269,3234,19,23389.67158
1269,8420,31,64888.34535
1269,8721,12,73415.022
1269,2048,27,11380.33974
1269,3344,11,24164.99782
1269,2157,21,11292.51937
1348,2450,26,10182.45911
1349,2451,14,10182.35972
1351,373,17,14975.90152
1351,482,12,13579.68669
1351,483,89,14399.03492
1351,484,11,15239.73818
1352,262,30,14119.41597
1352,263,11,14842.11191
1352,372,13,13432.01052
1352,483,39,13579.55164
1353,2561,22,11162.93159
1354,2450,66,10753.55957
1354,2561,21,11383.9452
1355,818,27,13905.38537
1355,819,18,14841.44218
1355,928,14,13579.00754
1363,1375,16,11979.2705
1368,269,89,10032.56748
1368,6873,100,50161.81309
1368,3995,51,27249.61206
1368,8746,92,67357.29638
1368,5884,118,41364.27701
1368,5883,99,41231.77597
1368,5773,115,40241.04128
1369,482,17,10612.16228
1369,4345,12,27610.00744
1370,482,21,11294.511
1370,4237,13,26878.06947
1370,4127,15,25915.46563
1370,4235,40,26429.72098
1370,4236,117,26636.14176
1370,4126,42,25664.45521
1371,4237,15,26635.86607
1371,4127,16,25664.18957
1371,4235,14,26259.37449
1371,4236,88,26429.44774
1371,4126,100,25449.88106
1372,2465,42,12185.53307
1374,2465,44,13430.31579
1375,482,128,15238.04636
1375,592,77,14739.39229
1375,2465,73,14117.56184
1376,377,91,12705.60944
1376,482,38,16096.65996
1376,487,292,12020.48515
1376,488,30,11293.81707
1376,592,30,15625.4358
1376,706,28,11641.51972
1376,7069,17,58494.4265
1376,8420,22,64008.15775
1376,8201,19,62087.74138
1376,8311,20,63082.73693
1376,6092,24,45143.55872
1377,8420,17,63953.31864
1378,482,15,17857.4567
1378,596,18,13868.01761
1378,708,22,11641.27959
1378,818,65,11160.56736
1378,1139,12,19072.06343
1378,8420,19,63914.02378
1378,1919,37,10277.36948
1378,8201,22,61958.57979
1379,482,11,18755.54655
1380,482,18,19663.28102
1380,4010,15,25953.48231
1380,7405,37,60311.76585
1380,4788,21,31007.5794
1380,7295,11,59404.39467
1380,7296,17,58991.64867
1380,7406,24,59905.26278
1459,373,17,17177.17988
1459,483,68,16616.74263
1460,373,11,16374.95082
1460,483,61,15786.06438
1461,262,14,15531.43444
1461,701,12,12187.06668
1462,5261,22,67968.83163
1468,818,11,11642.46892
1468,927,11,10278.52426
1468,2450,17,12022.60776
1472,1596,20,14011.42216
1472,1707,35,15106.52624
1472,1597,44,15007.24895
1473,2341,54,14399.0354
1480,4235,41,25450.14427
1480,4236,117,25664.45532
1480,4126,30,24694.88636
1481,482,15,12706.26005
1481,4237,44,25664.18968
1481,4127,22,24694.63076
1481,4235,49,25273.20647
1481,4236,229,25449.88116
1481,4126,96,24471.82259
1482,482,22,13430.65829
1483,482,12,14188.33629
1484,2465,31,12705.8711
1484,8420,47,63170.53646
1485,8420,84,63083.39709
1486,379,18,12185.03172
1486,482,58,16614.56523
1486,487,30,12705.60949
1486,592,36,16096.66002
1486,927,26,10277.58157
1486,2356,22,12783.86459
1486,2737,21,42364.24958
1486,2847,13,42633.75253
1486,3234,12,19965.24683
1486,7069,23,57610.24252
1486,7178,18,58961.42737
1486,8420,30,63011.95276
1486,9159,14,74901.96693
1486,2627,12,42116.67557
1486,2628,21,43086.64409
1486,2738,11,43328.67352
1486,9049,11,73971.38832
1486,8201,11,61092.84981
1486,8311,14,62087.74164
1486,4781,32,30359.873
1486,4825,16,49104.8448
1486,2404,11,38755.20122
1486,4678,15,29016.27435
1486,4780,71,30540.01526
1486,5665,11,37944.95243
1486,7089,14,51387.38469
1486,4233,12,25134.44013
1487,482,37,17462.54636
1487,487,61,13429.96982
1487,489,18,12020.2993
1487,592,42,16970.54466
1487,599,21,11293.7005
1487,818,30,10797.58049
1487,927,20,11160.68265
1487,4112,39,28252.90727
1487,5555,19,36987.33972
1487,9159,12,75266.62079
1487,9158,12,75643.44888
1487,5552,27,37269.70676
1487,2657,315,41418.22892
1487,5554,31,37054.81878
1487,5665,73,37984.12349
1487,7305,17,54246.53158
1487,7306,22,54034.58705
1487,5884,77,40040.3725
1487,5883,82,40127.5846
1487,5773,146,39134.45354
1488,482,27,18325.6576
1488,592,24,17857.45677
1488,927,13,12061.7391
1488,8957,12,68762.50121
1490,8721,11,71968.21375
1490,8412,15,63391.63158
1568,373,16,18571.46646
1568,483,71,17999.06023
1569,372,53,17002.28034
1569,482,69,16375.11334
1569,591,17,14976.19878
1569,701,342,14399.32072
1569,702,35,15240.04105
1569,811,104,13870.40023
1569,920,33,12510.14442
1569,2439,18,12787.30203
1570,262,16,16943.46676
1570,263,12,17663.47033
1570,811,11,13017.65205
1570,1585,27,14975.82614
1572,2465,13,15239.58682
1578,927,13,10798.6823
1578,2450,13,11295.86941
1578,2451,12,10613.33229
1583,1240,15,13320.29592
1591,489,28,10180.3193
1591,4237,22,24694.63086
1591,4127,21,23727.44912
1591,4235,54,24288.02409
1591,4236,150,24471.82269
1591,4126,83,23495.46058
1593,482,12,14840.61595
1594,482,12,15593.67489
1595,482,17,16372.97021
1596,482,82,17174.9291
1596,592,36,16614.56529
1596,4825,90,48502.80951
1597,377,19,14839.93115
1597,482,31,17996.52028
1597,487,31,14117.27088
1597,1362,29,15106.52618
1597,5555,14,35990.63463
1597,1472,46,15007.24895
1597,2809,16,11159.98858
1597,6880,17,48005.8666
1597,2449,13,29071.89018
1597,4678,11,27966.9984
1597,2657,43,41164.75648
1597,5554,19,36059.9684
1597,5665,42,36987.33987
1597,3359,50,16095.16458
1597,5883,11,39134.4537
1597,5773,18,38141.58786
1598,482,75,18835.17316
1598,592,54,18325.65767
1598,8536,34,63387.64399
1598,2809,21,11025.19774
1598,2824,14,19379.50233
1599,482,26,19688.706
1599,592,16,19201.85723
1599,7069,14,58211.71467
1599,2809,21,10979.862
1599,8315,11,61180.23031
1601,5779,11,37982.53428
1602,9268,17,77688.97047
1602,9158,11,76792.21898
1603,3029,17,13576.28438
1603,2922,22,12019.1068
1603,2921,20,12142.86995
1603,3686,13,20211.28061
1668,2450,52,13871.88996
1679,262,15,18355.51287
1680,269,11,22984.16471
1680,597,15,19691.09947
1680,1886,15,14121.34705
1680,1887,19,13133.54922
1680,2109,203,11687.3266
1682,818,42,17859.26807
1682,927,39,16525.93869
1682,924,25,13869.98697
1683,818,68,16972.09388
1683,927,121,15626.86055
1683,1473,53,10181.55454
1687,818,32,13578.87154
1687,2028,27,11382.81038
1687,2560,23,10613.4371
1688,818,129,12784.90657
1688,927,114,11382.81062
1688,2450,128,10613.38457
1688,2561,88,10613.33233
1693,1240,20,13579.68628
1698,482,22,12508.83025
1698,5543,25,35295.53077
1701,489,218,11160.91337
1701,4346,22,24471.82279
1701,2807,34,11641.16037
1701,4237,68,23727.44921
1701,4127,22,22762.94765
1701,4235,122,23303.95235
1701,4236,712,23495.46068
1701,4126,330,22521.01567
1703,2465,14,10611.78382
1706,482,28,17773.73617
1706,2809,37,10421.35671
1707,594,11,16372.63455
1707,1362,22,15270.55411
1707,6770,17,46013.57376
1707,1472,37,15106.52624
1707,6880,20,47009.67726
1708,2809,12,10031.52962
1708,2919,22,11025.19778
1708,2918,25,10979.97705
1710,2809,43,10031.42443
1710,3030,41,11977.90561
1715,2936,32,15525.97036
1715,2814,52,10030.89481
1715,3474,78,16000.9422
1715,2809,135,11640.18617
1715,2812,28,10420.69877
1715,3028,44,13866.64554
1715,2813,31,10178.83238
1715,3029,48,13391.42293
1715,3030,38,12975.72213
1715,2922,41,11380.34086
1715,3466,33,18323.6621
1715,2810,56,11159.46024
1715,3467,44,17855.41853
1715,2808,58,12183.88783
1715,2920,29,12060.48052
1715,2921,35,11682.77934
1715,3033,30,12142.61297
1715,3254,25,14009.16034
1715,3357,28,16968.52005
1715,3472,37,16248.24786
1715,3583,27,17085.00496
1715,3796,38,20984.97524
1776,6204,20,48751.11736
1778,2450,25,13396.55816
1779,482,19,25902.2166
1787,1886,15,11029.28402
1787,2676,20,12022.90345
1790,2355,11,15785.90708
1796,598,16,16251.85463
1796,818,27,14975.15247
1796,927,20,13579.00831
1797,818,69,14189.05595
1797,927,82,12785.0355
1797,2356,25,10278.62806
1798,818,37,13431.2033
1798,927,36,12021.5879
1798,928,15,12784.90662
1799,818,25,12706.6468
1800,927,20,10612.37744
1801,2561,14,12187.06713
1803,818,30,10278.21292
1804,1683,34,11027.45171
1806,704,285,10180.83875
1806,705,464,10032.87437
1807,594,114,11382.46592
1807,704,872,10422.64468
1807,705,1182,10180.73538
1808,3234,37,13578.39248
1811,489,67,12144.38674
1811,4346,30,23495.46077
1811,4237,22,22762.94774
1811,4127,13,21801.48208
1811,4235,111,22321.13816
1811,4236,243,22521.01576
1811,4126,69,21548.74792
1812,2020,15,12144.88161
1812,4127,16,21548.52462
1812,4126,13,21339.53431
1815,2917,11,10179.68832
1816,2047,115,11159.57685
1816,3029,37,11381.05944
1816,3033,66,13014.46624
1816,2918,53,10179.5822
1816,6307,12,45111.57824
1817,3033,66,12506.89349
1818,482,23,19965.2437
1818,592,19,19382.74561
1820,2515,18,35438.48314
1820,3030,36,10979.74683
1820,3033,33,11380.58153
1821,3803,35,18077.04407
1821,3033,189,11159.5195
1823,6204,213,44204.62844
1825,3474,49,15004.90379
1825,2809,133,10796.51031
1825,3028,42,13014.19235
1825,3029,46,12506.62998
1825,2922,70,10420.69882
1825,2810,58,10276.40274
1825,2808,49,11380.58102
1825,2921,43,10750.15896
1825,3033,76,11159.28328
1825,2923,46,10178.83242
1826,2508,28,22757.36395
1826,3474,50,15104.08524
1826,2809,174,11380.46085
1826,3029,101,13014.05493
1826,3030,52,12506.49776
1826,2922,91,10750.04505
1826,2810,137,10796.39617
1826,2808,54,12019.16955
1826,2921,137,11159.34217
1826,3033,168,11380.22018
1826,2807,49,12704.2857
1826,2918,74,12782.39946
1826,3686,49,19686.5599
1827,2809,65,12019.04249
1827,2921,49,11639.93982
1827,3033,89,11682.53152
1827,2923,35,10749.93087
1886,482,423,29024.45351
1886,6204,8005,47936.56541
1886,7619,452,53521.84474
1886,7510,429,52808.93366
1886,7511,519,53081.73932
1886,7617,956,53073.37025
1886,6314,1131,48751.11753
1886,7616,926,52875.99224
1887,6204,1057,47360.97226
1887,6314,158,48185.24763
1888,482,11,27252.70646
1888,2955,14,77383.81984
1888,6204,15,46799.61454
1890,482,11,25514.31328
1890,2450,11,11163.69139
1891,2450,28,10280.24962
1891,2451,20,11163.58353
1893,373,16,24374.84866
1893,482,18,22985.76106
1893,483,74,23816.33509
1893,484,15,24659.34624
1894,373,11,23563.74278
1894,482,11,22168.80545
1894,483,53,22985.53472
1894,484,22,23816.10028
1897,152,29,21897.0185
1897,262,105,21179.64639
1897,263,30,21896.90957
1897,372,29,20485.82681
1904,927,15,15785.43432
1906,927,14,14189.19886
1907,818,14,14841.36869
1907,927,12,13431.33875
1913,3126,12,11382.58189
1913,3125,13,11161.5964
1913,3559,24,15498.6175
1913,3558,18,15785.43735
1914,818,17,10752.05483
1915,818,55,10422.53876
1915,2450,21,15785.90714
1916,818,50,10180.63179
1917,7002,24,52258.41021
1918,489,36,13015.94992
1918,599,23,12020.85644
1919,489,71,12977.54486
1919,818,59,10032.56768
1921,4235,18,21339.75527
1921,4236,58,21548.74801
1921,4126,23,20578.96594
1922,4237,14,21548.52471
1922,4127,20,20578.75269
1922,4235,14,21175.58164
1922,4236,61,21339.53439
1922,4126,47,20359.79983
1926,2047,25,11024.84867
1926,3033,53,12184.14435
1927,8212,19,58829.32142
1927,8428,11,59904.58127
1928,482,12,20579.70219
1928,3029,16,10031.5297
1928,3033,13,11159.69574
1929,482,29,21363.6333
1929,592,21,20772.38316
1929,2737,27,38560.70934
1930,3685,19,16732.6287
1930,3033,20,10420.91919
1930,3796,12,17432.45964
1931,3033,68,10179.04794
1932,3033,202,10031.10748
1933,6204,599,43305.07133
1934,6204,1293,43751.23986
1935,6204,900,44215.43625
1936,2809,168,10610.29346
1936,3029,69,12183.75928
1936,2808,44,11292.63904
1936,2921,43,10276.29402
1936,3033,92,10420.58831
1936,3032,70,10750.04509
1936,5241,49,30355.07643
1939,2509,1108,20573.36226
1939,2510,66,21542.76101
1996,6204,757,47129.08884
1996,7617,64,52096.85449
1996,6314,79,47936.56559
1996,7616,50,51895.75308
1997,6204,3192,46543.51885
1997,6314,395,47360.97243
1998,6204,728,45972.18852
1998,7617,61,51712.16107
1998,6314,86,46799.61471
1998,7616,33,51548.25825
1999,6204,33,45415.63467
1999,2450,19,11687.32672
1999,2451,18,12630.27447
2000,2450,11,10754.29168
2000,2561,15,12064.9948
2001,2451,14,10754.18777
2001,2561,11,11163.58357
2002,482,15,24375.08847
2002,2561,19,10280.1502
2003,373,124,24960.81764
2003,374,37,25766.40066
2003,482,97,23563.97489
2003,483,473,24374.84875
2003,484,66,25199.17706
2014,927,14,16374.29732
2016,927,13,14841.51817
2025,927,17,10180.73546
2028,818,269,10981.1119
2028,927,211,10032.6702
2029,489,34,13975.81757
2031,1687,18,14293.81456
2031,4236,22,20578.96603
2032,489,21,14292.86959
2032,4237,35,20578.75278
2032,4127,16,19611.83525
2032,4235,50,20187.88147
2032,4236,242,20359.79991
2032,4126,125,19381.95204
2033,3480,20,21361.18784
2036,3033,13,11380.82063
2037,3033,14,10796.73788
2038,482,16,21223.34525
2038,3814,16,22584.31576
2040,482,13,22763.64479
2040,3362,18,12142.99823
2042,482,18,24370.18076
2044,6204,825,42865.42578
2046,6435,11,41408.33479
2046,2743,19,37404.35445
2047,2509,117,22315.18729
2047,1816,66,11159.57685
2047,1926,42,11024.84867
2047,2510,26,23297.61079
2048,375,17,27409.49101
2048,8420,38,58438.85743
2048,1269,28,11380.33974
2048,1268,23,12183.69383
2049,2509,605,20354.36108
2049,2510,86,21333.71585
2050,2509,62,19376.66883
2051,2509,12,18401.17386
2051,2835,13,15620.63579
2056,2522,78,26249.16716
2056,2631,13,25440.2643
2056,2741,12,25654.62503
2107,482,67,29110.05765
2107,6204,116,45733.25302
2107,7619,368,51344.26199
2107,7509,29,50373.84287
2107,7510,36,50620.40953
2107,6307,20,42877.03688
2107,9491,35,68345.79508
2108,6204,325,45151.67911
2108,7617,35,50729.1171
2108,6314,44,45972.18869
2108,7616,23,50562.01815
2109,1680,192,11687.3266
2109,6204,529,44584.89213
2109,6314,49,45415.63483
2110,6204,25,44033.46245
2114,2566,35,12629.66124
2116,2677,11,12064.29008
2119,2327,19,12147.64287
2125,4990,25,26433.74257
2132,489,13,16524.94215
2132,599,19,15625.99602
2136,927,25,11026.56372
2142,489,13,15270.40059
2142,2703,27,12061.1132
2142,2704,17,12976.33467
2142,4237,20,19611.83533
2142,3664,13,22765.50203
2142,4127,23,18648.21632
2142,4235,29,19201.27003
2142,4236,112,19381.95212
2142,4126,53,18406.29164
2143,3480,16,20770.00538
2147,3249,33,10179.47597
2150,3802,19,15104.72489
2153,4954,53,64373.23565
2154,4954,217,65287.79184
2155,4954,37,66204.7525
2157,375,13,27153.97669
2157,1269,29,11292.51937
2157,1268,16,12019.10557
2158,375,16,27967.27335
2158,482,11,29962.93893
2158,592,12,29476.79472
2158,8420,83,57450.264
2158,1269,37,12018.97836
2158,1268,29,12782.26354
2158,8201,16,55338.95359
2158,8311,22,56329.21905
2158,9288,14,67883.54056
2159,2509,12,20182.38396
2161,2396,12,15101.87983
2164,1932,11,12142.09345
2164,2509,12,15265.35347
2164,3583,14,16996.49652
2166,1935,15,11158.50653
2166,2509,12,13313.86542
2167,1935,15,12141.7021
2217,482,88,29636.13453
2217,4106,17,25456.75798
2217,8316,26,73539.57746
2217,7995,31,77764.93876
2217,8319,27,75563.82789
2217,7886,40,77854.19076
2217,8428,35,75616.95769
2218,482,24,28800.04507
2218,6204,40,44338.4703
2218,7619,40,50145.46427
2218,2341,11,13019.0514
2218,6307,14,41530.31916
2219,6204,75,43761.1601
2220,2455,13,15109.84444
2220,4668,25,35552.81611
2220,6204,147,43199.2251
2220,2450,25,10182.85332
2220,7617,20,49424.48918
2221,4668,47,34773.03997
2221,6204,61,42653.27232
2224,2455,11,11163.20366
2224,2566,12,12350.29771
2226,1886,37,10425.16031
2226,2677,12,11686.53132
2227,1886,32,11385.15858
2227,3062,13,65255.52905
2228,1886,27,12351.25349
2228,2327,13,11029.17855
2228,2767,12,12065.34328
2228,2955,12,67142.89929
2230,1886,13,14296.77436
2234,1472,17,10612.96334
2242,489,12,17434.70434
2242,599,12,16524.94221
2244,927,15,12348.39189
2245,818,22,13318.95874
2252,4237,15,18648.2164
2252,4127,18,17688.43499
2252,4235,24,18215.92422
2252,4236,78,18406.29171
2252,4126,38,17433.18589
2253,4127,11,17433.00502
2256,2824,12,18646.15359
2262,3358,26,10750.49929
2263,4954,126,63977.13683
2263,4094,12,42472.92085
2263,4740,12,57682.74211
2263,4416,11,50994.93539
2263,4955,13,63058.73519
2264,3663,12,33557.54894
2264,4954,164,64897.2792
2264,4093,40,44310.42168
2264,4740,13,58599.66577
2264,4416,16,51914.79383
2264,4955,11,63976.50532
2265,3234,29,22806.55277
2265,2911,28,15203.81783
