source,target,weight,distance
2292,8104,16,55856.27023
2292,2743,20,11678.34231
2293,7097,57,56736.83562
2293,4347,36,40624.74688
2293,2963,40,11635.57633
2293,3073,65,12178.9986
2293,2964,20,12501.60509
2293,3183,62,12777.33765
2294,5921,11,33063.34999
2294,7097,14,57373.68838
2294,3472,12,33768.98824
2294,7330,16,51776.65029
2294,4347,14,41509.74539
2294,4486,12,21493.98209
2294,5147,16,26867.3272
2294,3183,13,12014.34145
2294,3951,22,16515.67173
2295,4014,13,43923.4467
2295,3041,12,24947.76202
2295,4154,11,20204.69196
2295,3073,15,10606.02652
2300,5921,99,34129.01875
2300,6031,16,35092.61419
2300,5812,21,32911.13443
2300,5811,19,33167.44435
2300,6030,13,35361.29436
2300,5701,26,32208.07202
2326,5664,659,48337.9921
2326,5775,5939,49740.31232
2326,7619,312,49656.41051
2326,7509,723,48693.29786
2326,7618,336,49405.01813
2326,7616,448,48959.47598
2326,5774,1052,48962.92382
2326,7510,470,48968.71514
2327,5664,927,47558.14797
2327,5775,7564,48962.43871
2327,6987,245,57906.74045
2327,5553,332,46154.29575
2327,7616,544,48765.38461
2327,5774,933,48193.18701
2327,4884,208,35413.56643
2328,4664,175,33369.81722
2328,5664,207,46786.62664
2328,5775,1803,48192.70893
2328,5921,227,79563.09716
2328,6204,231,43532.97121
2328,6407,406,38023.08038
2328,5904,126,64388.42492
2328,7886,87,76445.79635
2328,6978,167,51533.03682
2328,3435,70,12188.78974
2328,5797,81,66533.99869
2328,8306,132,65924.13613
2328,5774,252,47431.98998
2329,3234,37,26208.05166
2329,4664,29,32598.95943
2329,5775,37,47431.51887
2329,5921,43,78649.49114
2329,6204,50,42944.842
2329,6407,61,37799.34862
2329,7886,32,75692.11132
2329,2450,35,11028.96654
2329,8306,49,65354.34831
2329,4108,33,24801.64935
2329,4884,101,33917.82858
2330,2341,51,10983.56684
2330,6204,28,42372.09055
2330,2450,48,10034.91056
2330,4884,108,33189.76411
2331,2451,11,10034.8136
2331,2561,12,10182.75496
2331,6204,78,41815.3481
2331,6205,13,42371.67386
2331,7619,12,48589.64391
2331,7617,14,48301.98668
2331,7616,11,48188.55493
2331,4884,12,32476.09082
2332,2452,12,10034.71639
2332,3782,13,23816.57081
2332,6204,208,41275.26179
2332,6205,64,41814.93637
2332,6769,16,54399.02851
2332,7619,25,48435.27176
2332,6314,18,42123.92268
2332,6544,15,49598.62436
2332,7618,25,48301.52118
2332,7617,23,48188.09112
2332,7616,16,48095.12595
2332,4672,12,36560.81003
2332,7511,20,47781.99761
2333,6204,27,40752.49316
2333,6324,11,47430.82662
2333,2459,11,16006.41135
2336,818,18,26034.9071
2337,706,11,24168.66132
2337,818,18,25198.17863
2337,1473,15,17860.15766
2337,2326,11,10983.98919
2337,4231,12,29363.03584
2337,2568,16,11162.87559
2337,2437,22,10035.19996
2339,486,11,24002.88355
2339,596,11,23307.61045
2340,599,22,24798.95495
2340,600,31,25570.57687
2340,708,19,23392.63577
2340,818,77,22766.41558
2340,928,13,22167.48626
2340,1473,25,15239.89025
2340,2327,19,12980.82857
2340,2437,22,13019.17676
2341,599,165,24043.77397
2341,708,114,22634.57738
2341,818,194,21986.78353
2341,1473,95,14399.0354
2341,2327,183,13979.28622
2341,2465,135,14012.98009
2341,2437,194,14014.90232
2342,600,13,24043.53278
2342,705,14,19817.24758
2342,818,27,21225.49802
2342,2327,13,14977.73409
2344,818,15,19766.3907
2344,1040,11,19966.86794
2344,2223,22,11028.53916
2344,3783,13,15785.75255
2345,818,25,19073.42139
2345,2465,45,10033.43036
2345,2114,28,11163.20362
2346,1473,12,10612.80451
2347,598,11,19384.2273
2347,818,11,17774.91168
2347,2138,12,11161.76404
2347,1699,24,13394.04888
2347,2467,12,10033.22882
2347,1142,11,12063.33474
2349,1809,15,11161.59514
2350,818,22,16097.48173
2351,598,23,17434.88122
2351,818,14,15626.15462
2351,1590,13,11382.4654
2351,3780,14,13017.00558
2351,6543,15,39781.69591
2351,6872,21,42377.72724
2352,3999,12,15271.95223
2353,818,23,14840.9198
2353,928,18,13904.82563
2353,1039,20,13393.64317
2353,4779,14,22764.81746
2354,818,12,14535.51453
2354,4434,13,21435.9915
2355,599,58,16464.27111
2355,818,84,14293.45451
2355,1040,44,12977.74374
2355,2451,45,14012.98009
2355,7097,32,44564.99983
2355,7207,22,45527.30344
2355,2450,57,15009.06928
2355,4779,25,22322.51333
2356,818,160,14117.99623
2356,7097,66,44306.87781
2357,818,60,14011.63979
2357,1040,53,12348.01442
2357,1150,36,11382.11816
2357,1886,34,31208.45354
2357,2451,35,16005.14422
2357,6204,23,35068.91326
2357,9049,12,63497.50193
2357,7069,21,46540.09109
2357,3578,32,15528.9186
2357,2677,42,10423.01303
2357,3376,24,30308.04185
2357,5555,24,30030.63907
2358,705,32,15271.02546
2358,818,33,13975.96068
2358,1886,26,32198.78447
2358,7178,13,48254.04801
2358,6859,20,41906.02331
2358,3560,20,13578.66745
2358,7069,25,46934.40538
2358,2677,20,11382.81064
2359,1470,14,12021.34518
2360,596,12,16464.10312
2360,3029,11,10797.35758
2362,2922,14,11160.10428
2362,3472,16,14116.53953
2363,3686,13,12347.25183
2363,3359,12,10797.18981
2363,4233,16,16969.93843
2364,2502,12,27963.86939
2365,1040,12,12977.0777
2365,2269,13,14009.52838
2365,2929,11,14838.38191
2366,1479,12,10611.402
2366,3700,16,18404.55332
2367,2686,13,11381.76669
2367,2931,11,14838.06781
2369,3040,18,12506.29792
2369,3583,17,11683.02637
2369,5993,11,33480.6658
2369,2467,16,12020.29896
2369,3474,21,11159.57836
2369,3041,31,13390.99595
2369,3262,11,15235.34409
2370,6215,14,35291.16888
2370,3468,23,10179.36944
2371,3463,25,12783.07069
2371,3904,20,15624.06551
2372,482,11,26202.6511
2372,1149,13,16998.8283
2372,3353,11,12704.81946
2372,3377,16,17458.88152
2372,4128,13,16462.05693
2373,4889,35,26877.36871
2373,2137,12,16095.66368
2373,4234,20,19200.26912
2374,2693,13,11380.93913
2374,3051,24,17992.16016
2374,4234,17,19686.97414
2375,1378,13,11380.58083
2375,3160,11,16520.2623
2375,3472,13,10420.69904
2375,3471,12,10750.15919
2376,6424,19,42969.45594
2376,6440,16,37413.13286
2376,3474,35,10178.72453
2376,2398,12,21955.48161
2376,3353,20,15782.35685
2376,4373,16,24709.41476
2376,4908,13,23042.57716
2377,3697,59,11977.0175
2378,3697,95,12018.46818
2378,3802,22,14290.70356
2378,2808,38,10750.15813
2378,2912,26,16732.1863
2379,1380,13,12703.88211
2379,1598,12,13013.91602
2379,2809,17,10750.04422
2379,2917,13,12975.65207
2379,3029,11,11639.93921
2379,3697,11,12142.09564
2379,2939,14,11158.08481
2379,6788,11,40918.6129
2380,1598,23,13866.2773
2380,1709,25,12506.2976
2380,2809,31,11682.59243
2380,2835,19,15492.68007
2380,2510,23,19983.80696
2380,2619,200,19065.79319
2380,2921,48,10276.07524
2380,4245,13,17686.01278
2380,3029,38,12506.29792
2380,3697,53,12345.42879
2380,6221,28,36069.98457
2380,6248,11,39276.84422
2380,2509,188,18987.2789
2380,2616,15,16091.71428
2383,3697,38,13390.28156
2383,3814,22,13012.52327
2386,2510,35,14006.34634
2386,3182,25,26867.76209
2386,2509,47,13011.2381
2386,6114,14,35985.298
2386,6347,17,35941.22647
2387,2922,11,15780.6797
2388,3143,11,16520.6189
2389,3374,13,10274.8574
2391,3999,12,44516.01335
2391,2269,19,12017.49384
2392,1826,11,16729.68381
2392,2922,16,20574.93114
2392,2921,21,21544.63845
2392,2269,17,13012.23785
2392,3029,13,23723.30104
2392,2270,12,12017.36296
2392,2808,12,24283.65553
2392,3041,44,12504.68198
2395,2936,58,10274.40609
2395,5921,26,32487.82211
2395,6204,14,53805.42696
2395,7868,12,56712.68178
2395,2269,77,15998.78303
2395,6221,60,42354.156
2395,2270,45,15002.79745
2395,3899,17,38552.38742
2396,6221,30,42926.22178
2397,2270,14,16994.65062
2397,6857,11,64540.08012
2397,2962,15,15776.32065
2397,4707,15,20955.20067
2398,5921,135,32070.85452
2398,2851,43,13571.30492
2398,2274,103,14006.65584
2399,5921,19,31992.9649
2400,5921,21,31946.06881
2400,2743,25,13311.77161
2401,5921,86,31930.30173
2401,7097,29,54708.7075
2401,5891,11,43775.12613
2401,4597,18,20352.11089
2401,8104,34,54594.32664
2401,2743,52,12341.53288
2401,6031,15,32928.12373
2401,3466,14,36328.24796
2401,5812,19,30948.39492
2401,5811,24,30932.47974
2401,7329,20,49986.91929
2401,2741,19,10416.97475
2401,5922,13,31945.70873
2401,3073,16,13386.27199
2401,3183,31,13861.23888
2402,5921,45,31945.70873
2402,6204,16,59290.84251
2402,7097,78,55332.94167
2402,2743,140,11376.07888
2402,7329,29,50432.91577
2402,3073,52,12501.74821
2403,5921,37,31992.2437
2403,7097,17,55967.99645
2403,3074,23,12501.60515
2403,2743,36,10416.73685
2403,6031,11,32988.16999
2403,2824,25,19375.81356
2403,5812,11,30948.04532
2403,5575,12,34060.4095
2403,5811,13,30996.43861
2403,6682,18,40434.92486
2403,3935,19,16089.7554
2404,5921,87,32069.77008
2404,7097,71,56613.5071
2404,6031,19,33063.35015
2405,5921,27,32178.06282
2405,7097,68,57269.11944
2406,482,20,56502.91296
2406,2835,26,11679.26987
2406,5921,192,32316.81158
2406,6204,12,62559.50576
2406,7097,16,57934.48992
2406,7069,13,79462.52487
2406,6031,39,33303.00007
2406,5812,61,31187.86062
2406,2726,31,10417.56505
2406,2836,22,10746.86931
2406,3621,39,12055.69987
2406,4707,17,22797.42527
2406,5811,71,31331.35797
2406,5813,16,31075.75639
2406,6030,20,33467.20768
2406,7555,14,51369.17134
2406,7888,12,53027.94007
2406,5922,22,32177.69815
2406,4279,12,17223.80558
2406,4598,17,21493.49766
2406,5701,26,30346.71084
2406,3951,37,14832.42426
2407,5921,108,32485.62506
2407,6204,32,63389.57765
2407,7097,37,58609.28562
2407,4488,30,20977.64715
2407,4597,54,22311.72202
2407,6221,31,50106.82318
2407,6031,30,33466.82841
2407,6007,34,44505.49769
2407,3621,69,11678.14325
2407,4707,78,23208.48127
2407,5811,33,31505.46349
2407,4708,42,22797.16775
2407,4598,42,21883.57041
2407,3951,63,14527.18436
2409,5921,11,32911.50919
2411,5921,14,33451.18804
2412,4707,11,25749.74014
2434,379,11,39762.75159
2434,488,13,38411.19835
2434,2341,19,17004.43389
2434,2005,12,11687.88634
2434,1679,18,16528.85018
2434,3647,18,11385.80853
2434,4884,25,37145.28355
2434,2994,11,11164.33304
2435,2564,12,18998.05253
2435,5776,11,50722.6052
2435,1679,15,15629.6171
2435,4884,16,36344.73277
2435,6853,12,43798.5233
2436,2341,18,15011.12556
2436,2451,36,14977.87831
2436,3887,26,24661.03489
2436,5775,16,49125.2773
2436,6317,11,46682.0669
2436,1591,15,35846.17037
2436,2455,20,18971.61087
2436,2564,16,18000.90756
2436,3869,19,13322.7538
2436,1810,12,34471.21613
2436,2450,25,13979.42065
2436,5323,18,37425.85714
2436,3542,17,11645.20835
2436,3769,17,17665.88548
2436,4884,33,35554.21318
2436,5415,18,28419.34786
2436,6853,16,43398.11211
2436,3988,14,18412.16227
2437,930,45,35790.51312
2437,1473,42,27471.31247
2437,2341,203,14014.90232
2437,2451,219,13979.28627
2437,2561,148,14014.90237
2437,2562,65,15010.98112
2437,5664,65,46935.75666
2437,5775,372,48337.51336
2437,3869,66,13134.24152
2437,2450,186,12980.82861
2437,5442,39,44134.10524
2437,5774,73,47558.14815
2437,4543,171,24802.49363
2437,7316,33,58702.01534
2437,4884,121,34774.40811
2437,3868,47,13019.92448
2438,2451,88,12980.70367
2438,5664,185,46153.83864
2438,5775,1475,47557.67637
2438,6987,57,56494.95469
2438,5553,88,44750.48208
2438,5442,62,43347.65488
2438,5774,193,46786.62681
2438,4884,136,34006.05385
2439,4664,121,31965.90972
2439,5664,150,45380.42939
2439,5775,1091,46786.16211
2439,5921,162,78249.39845
2439,6204,221,42136.36871
2439,6407,306,36823.97574
2439,4547,97,26132.76721
2439,5885,119,47431.51905
2439,5904,79,63027.1435
2439,7886,114,75037.55765
2439,5211,90,33250.43669
2439,6978,193,50140.5455
2439,3435,85,10800.85934
2439,5797,69,65186.9681
2439,8306,193,64533.21384
2439,5774,174,46023.84625
2439,6031,44,78649.49146
2439,6524,123,39864.89744
2440,2341,19,11028.86011
2440,2451,18,10983.56688
2440,5775,14,46023.38856
2440,6537,15,45731.906
2440,2460,13,19969.24265
2440,4884,52,32506.93031
2440,5648,13,34079.94267
2440,2890,27,10754.29183
2442,6204,20,40433.44356
2442,4884,13,31063.93552
2443,6204,190,39899.65529
2443,6205,52,40433.04494
2443,6769,11,52987.97495
2443,7619,23,47310.42584
2443,2568,11,15010.10648
2443,6314,12,40752.49331
2443,6544,12,48191.76993
2443,7618,21,47194.60691
2443,7616,22,47025.7529
2443,5984,13,38215.14366
2444,5921,13,73689.7888
2444,6204,274,39383.95785
2444,6205,38,39899.26145
2444,6656,15,49597.6332
2444,7619,25,47194.15034
2444,7618,24,47099.21849
2444,2459,13,14976.7147
2444,7617,32,47025.29912
2444,7616,23,46972.49206
2444,3667,17,17003.11863
2444,9603,14,65520.19045
2447,2326,15,11029.28421
2447,2327,22,10035.19996
2448,928,12,24373.64157
2448,2568,14,10034.12803
2449,2218,11,11163.8525
2449,2326,14,13019.30176
2449,2327,18,12023.89461
2450,379,65,26826.21466
2450,488,56,25414.43671
2450,599,95,25453.49812
2450,708,96,24044.01466
2450,818,189,23392.63585
2450,2028,47,18409.09573
2450,2326,86,14015.03705
2450,2327,188,13019.17676
2450,2465,107,14975.82659
2450,1244,156,11686.47498
2450,2437,182,12980.82861
2450,3235,70,16526.2695
2450,5442,42,34770.79735
2451,599,115,24718.31588
2451,818,303,22634.57746
2451,1473,112,14975.90208
2451,2327,243,14014.90232
2451,2438,91,12980.70367
2451,2465,184,13977.36893
2451,1244,142,11383.94516
2451,2437,217,13979.28627
2451,5442,76,34148.7662
2452,708,51,22590.38602
2452,818,104,21895.81982
2452,1473,44,14189.76708
2452,2327,50,15010.98107
2452,2465,60,12978.92106
2452,1244,41,11162.82177
2453,2326,11,17004.10697
2453,2465,19,11980.48299
2453,1244,19,11028.0001
2454,818,12,20484.50107
2454,1040,30,20581.37642
2454,2327,22,17003.94288
2454,5222,30,30754.50068
2454,3466,11,23729.62784
2455,2223,60,12146.93779
2455,7112,27,55873.86479
2455,6872,43,43389.97368
2456,818,22,19177.55255
2456,1363,12,12186.64267
2456,1886,33,20584.62462
2456,2028,15,12628.15778
2456,2326,16,19994.96628
2456,2327,18,18997.68534
2456,2356,13,10033.32971
2456,1809,14,14294.03161
2456,2223,18,13132.78613
2456,2003,16,13580.62268
2456,2114,20,12350.29767
2456,2137,23,11382.92515
2456,2329,11,17003.61345
2456,6872,24,43009.08595
2457,818,67,18570.16961
2457,2326,17,20992.17819
2457,2223,23,14120.38978
2457,2468,19,10981.72387
2457,3030,14,23496.65723
2457,5211,28,25276.80463
2457,2114,24,13321.08429
2457,6872,46,42648.17748
2458,818,36,17997.71294
2458,7207,13,46930.14287
2458,4001,22,14294.46517
2458,6872,53,42307.75888
2459,488,18,20090.97275
2459,599,20,19690.01516
2459,818,41,17463.61582
2459,819,19,17997.53108
2459,1886,19,23501.57658
2459,2326,12,22986.88129
2459,2444,19,14976.7147
2459,6204,14,34308.93398
2459,5222,12,28130.33492
2459,7207,15,46535.39474
2459,2223,20,16099.5629
2459,2929,11,30211.63154
2459,6438,18,40636.14977
2459,3474,11,26524.06827
2459,6872,118,41988.32782
2460,488,26,19664.69105
2460,706,15,17059.53123
2460,818,27,16971.49846
2460,7207,12,46158.8718
2460,4548,14,19073.90389
2460,5219,12,26525.98047
2460,2440,15,19969.24265
2461,818,31,16525.10994
2461,4111,11,14975.30628
2462,818,11,16128.24583
2462,7207,31,45462.28836
2463,262,11,19991.7152
2463,488,11,18649.93802
2463,7207,19,45143.09779
2464,486,11,18080.22431
2464,599,13,17689.88824
2464,600,17,17996.98394
2464,601,11,18353.30064
2464,706,17,16097.31965
2464,710,17,17058.83919
2464,818,55,15497.83387
2464,929,19,14840.76898
2464,1368,21,10752.05504
2464,2451,20,12979.05045
2464,2452,17,11980.60258
2464,2561,35,13017.3934
2464,2588,13,14011.13502
2464,3351,11,10611.947
2465,598,98,17233.29825
2465,599,154,17434.43899
2465,818,434,15271.02551
2465,928,122,14293.45456
2465,2341,134,14012.98009
2465,2451,200,13977.36893
2465,2561,137,14012.98015
2465,6204,66,33957.50837
2465,7097,62,43604.31276
2465,7207,67,44565.00001
2465,2450,117,14975.82659
2465,4779,79,21341.06997
2466,818,174,15106.9157
2466,2451,110,14975.67729
2467,818,71,15007.55941
2467,1886,27,31351.86823
2467,2809,40,12347.44178
2467,6204,24,34074.35876
2467,2677,77,10181.14686
2468,818,75,14974.24361
2468,7097,78,42877.72745
2468,2677,113,11161.76417
2468,8527,32,55633.23431
2470,4440,11,20556.5301
2470,2570,12,10032.92471
2471,3360,22,12019.98836
2471,3361,14,12783.20348
2472,3360,11,11293.34976
2473,3472,13,12704.81951
2473,3913,16,16371.36372
2473,3578,14,11160.2797
2473,3474,29,14186.72389
2473,3692,12,14186.87293
2473,3470,16,11381.17799
2474,3230,11,15625.75609
2475,3583,11,12782.8033
2475,3553,11,24125.56685
2476,4672,11,20359.80024
2478,3584,11,11640.30928
2478,2826,11,18213.33205
2479,1589,13,12783.46863
2479,3802,16,12346.47783
2479,1361,15,20555.47563
2480,1375,12,11160.04656
2480,1474,15,18325.28115
2480,3046,12,16730.76641
2480,6877,14,40039.12039
2480,6215,11,34303.30669
2480,1381,14,10031.31887
2481,3041,14,11159.04502
2481,3051,13,20575.1533
2481,3596,15,17992.93655
2482,3583,14,10031.10769
2482,4256,18,21219.1154
2482,3466,14,10796.85141
2482,3013,14,19612.2343
2482,3262,24,12183.17621
2483,4014,11,16612.93393
2483,3796,18,13866.93777
2483,1361,15,24123.59439
2483,2824,11,11379.73329
2483,3467,11,10796.73806
2485,3357,22,11292.75838
2486,1817,12,10796.56672
2486,3913,13,13316.46655
2487,1378,32,13428.49803
2487,3697,266,10978.93273
2487,3802,22,12975.44753
2487,4120,11,22630.17548
2487,2467,13,19963.79522
2487,5567,12,27946.37517
2488,1378,12,14115.64881
2488,2835,11,17227.84208
2488,3697,16,11024.14795
2489,2809,18,10420.64272
2490,2809,28,11380.21899
2490,2619,29,18987.27899
2490,3697,259,11379.73478
2490,3913,17,14736.62337
2490,5886,11,33950.99602
2490,2919,26,11682.59248
2490,2509,37,18961.03529
2496,2921,12,15494.19023
2496,7446,11,44909.45631
2498,2809,15,19198.2288
2498,2510,15,11974.79819
2498,2259,13,19068.06962
2498,2734,12,16090.29183
2499,2922,11,17430.14187
2499,3809,15,15589.4062
2499,4473,13,18935.4877
2499,3180,22,21793.11682
2500,2809,18,21171.99887
2500,5921,71,32824.14212
2500,1936,17,14836.63617
2500,2465,14,34934.59395
2500,6325,15,42928.99541
2500,3361,12,20575.26508
2500,3029,21,21545.10254
2500,3357,11,24304.54964
2500,6031,22,33766.22407
2500,5812,26,32242.41567
2500,5811,16,31885.4554
2500,3824,12,12622.82718
2501,2954,13,13572.37582
2501,2269,30,12141.17631
2501,2592,19,18988.93339
2501,3796,11,27677.27713
2501,2270,17,11157.90248
2501,2407,11,15996.65696
2501,2736,13,15100.20571
2501,2952,13,11679.79365
2501,3718,12,13010.95153
2502,2809,19,23149.52227
2502,3234,11,38566.93906
2502,5921,11,32211.3398
2502,8207,11,54012.21221
2502,8611,32,75606.10558
2502,8829,41,78427.25463
2502,8830,26,77756.99121
2502,8939,38,79167.00177
2502,9159,19,80663.20367
2502,6329,18,41798.98318
2502,9049,60,79912.37006
2502,9158,27,81321.80214
2502,9268,52,82071.88987
2502,8721,27,76347.07044
2502,1825,14,17991.96491
2502,7069,11,67502.43888
2502,4263,12,15997.82037
2503,2713,11,10177.29538
2503,6134,11,32946.00113
2503,5997,26,41150.74031
2504,5921,29,31712.52177
2504,5812,11,30981.76609
2505,2922,11,23298.88134
2505,2921,15,24282.86939
2505,2270,16,15102.0453
2506,5921,11,31333.12392
2506,2517,11,10975.97724
2506,6221,16,42118.09906
2506,2743,11,17079.27775
2506,4373,11,17226.32964
2507,2922,72,25267.43032
2507,2936,85,11680.44188
2507,5921,379,31189.6204
2507,6204,40,54713.66716
2507,7178,41,72874.0854
2507,7069,42,71479.46642
2507,2743,99,16088.66141
2507,6031,88,32179.51378
2507,5812,133,30348.08072
2507,5811,126,30200.25036
2508,5921,142,31077.51175
2509,1817,175,32493.1545
2509,1926,200,33310.7078
2509,2154,92,25128.53816
2509,5921,228,30997.13752
2509,1816,439,33474.76414
2509,6221,557,43957.25072
2509,3469,278,31258.54846
2509,2743,170,14110.52976
2509,3359,411,30986.52104
2509,2380,167,18987.2789
2509,2159,175,20182.38396
2509,12153,12,94892.63241
2510,5921,89,30948.7439
2510,6673,32,41543.03549
2510,7097,79,53307.3985
2510,2852,63,12341.67372
2510,2962,60,12620.84223
2510,2743,113,13123.47684
2510,2159,111,21169.69807
2511,5921,56,30932.47989
2511,7097,30,53929.40681
2511,4483,32,19655.69312
2511,2743,68,12138.19886
2511,6031,16,31930.30189
2511,5812,19,29951.11473
2511,5811,18,29934.6579
2511,3073,64,12970.79949
2511,3948,22,14732.07955
2512,5921,40,30948.39506
2512,7097,14,54562.566
2512,7993,12,53376.8638
2512,2962,51,10746.13783
2512,2743,28,11155.16314
2512,4378,14,17426.40627
2512,4707,26,20570.97232
2512,4366,14,23296.20476
2512,3073,31,12055.83653
2513,929,13,46083.08205
2513,5921,21,30996.43876
2513,7097,12,55206.49178
2513,4595,14,20571.08695
2513,4483,16,20547.10095
2513,4597,17,19881.68375
2513,8851,15,71468.94551
2513,2743,34,10175.01633
2513,4707,17,20835.36695
2513,3183,21,11635.57644
2514,5921,33,31076.4609
2514,7097,64,55860.8112
2514,4139,31,29094.32189
2515,4252,20,27959.15484
2515,5921,100,31188.21422
2515,7097,53,56525.16271
2515,7069,19,78084.40551
2515,5812,33,30083.10856
2515,5002,19,48667.85173
2515,5811,34,30198.88878
2515,6468,34,36594.15484
2515,7334,20,48651.81476
2515,3948,31,13311.77416
2515,5266,26,24964.22396
2516,2835,57,11376.98243
2516,5921,104,31331.35812
2516,5995,23,51905.15944
2516,6204,31,62007.74645
2516,7097,58,57199.19613
2516,4597,39,20977.88422
2516,7069,20,78927.88374
2516,6447,36,46131.85947
2516,5812,29,30198.54655
2516,2836,66,10417.5651
2516,3051,28,15777.38887
2516,4707,46,21883.81771
2516,5811,39,30346.71099
2516,3716,32,14833.68728
2516,3948,42,13123.4045
2517,5921,93,31505.46365
2517,6204,39,62845.11253
2517,7097,45,57882.57264
2517,6773,53,51633.30521
2517,6221,39,49416.35181
2517,4707,103,22311.72213
2518,1886,40,82003.05293
2518,2835,17,13312.52682
2518,5921,86,31710.01974
2518,7097,16,58574.96462
2518,4597,23,21906.30575
2518,6221,22,50146.28
2518,7886,13,53597.58846
2518,7113,15,48773.9147
2518,6031,16,32684.03654
2518,5812,29,30526.09751
2518,2836,17,12342.23381
2518,2946,16,12621.41499
2518,3621,27,10416.55895
2518,4373,16,22622.30943
2518,4707,24,22775.32004
2518,5811,16,30737.52753
2518,1887,18,81006.33338
2518,5922,24,31505.10583
2518,8516,11,75540.93552
2518,5588,12,29666.70542
2519,5921,253,31944.44035
2519,5370,18,27452.6167
2519,7886,11,54013.67211
2519,7995,11,55343.35289
2519,6031,71,32911.50935
2519,5812,75,30737.17806
2519,5811,49,30979.31904
2519,5813,13,30525.75007
2519,6030,11,33167.82178
2519,3716,13,16992.00377
2519,5922,52,31709.65921
2519,5701,19,30016.33329
2519,5702,18,29766.37092
2520,5921,23,32208.07234
2521,5921,12,32500.20379
2521,6216,11,56285.21656
2522,5921,203,32820.07263
2522,6031,45,33762.03779
2522,5812,80,31551.74894
2522,5922,49,32499.83308
2522,3612,47,14110.37046
2523,5921,64,33166.87531
2523,6031,21,34099.25113
2523,4708,21,24944.27054
2524,5921,521,33539.77531
2524,5370,41,29463.31668
2524,6031,122,34462.0533
2524,5812,144,32238.04543
2524,5811,76,32621.93956
2524,6030,33,34850.04251
2524,5022,27,39323.57105
2524,5922,135,33166.49618
2524,5701,52,31708.93181
2524,5702,37,31313.85729
2545,4101,19,21229.03927
2546,2455,36,18997.8692
2546,1260,37,35998.97625
2546,4884,70,34946.16238
2546,4633,111,19208.66369
2546,4522,32,18413.56095
2546,4634,37,19078.34441
2546,4523,38,18222.9384
2547,5775,22,47725.29313
2548,2451,23,13019.05149
2548,2560,13,11982.24605
2548,2561,12,12980.70371
2548,5664,29,45534.15008
2548,5775,176,46935.29123
2548,1808,15,30757.54713
2548,2450,13,12023.77907
2548,4211,16,19819.97065
2549,5664,79,44750.03832
2549,5775,671,46153.38039
2549,5921,17,77860.04808
2549,5553,31,43347.22556
2549,7616,86,46461.39761
2549,5774,85,45380.42956
2550,4664,35,30562.77769
2550,5664,38,43974.62863
2550,5756,16,33070.70601
2550,5775,233,45379.97826
2550,5921,39,76939.19668
2550,6204,44,40740.85659
2550,6769,23,54362.90792
2550,4553,22,29160.81745
2550,4220,21,24961.55407
2550,4442,29,27759.84734
2550,5211,20,31841.23861
2550,6978,33,48749.20335
2550,7616,45,46321.47449
2550,8306,25,63143.25151
2550,5774,43,44615.97095
2550,4774,18,31192.3386
2550,3878,20,14400.86898
2550,3992,44,17665.29052
2550,4108,29,22768.66438
2550,3993,20,18357.13291
2550,6524,23,38568.15049
2554,6204,76,38526.70889
2554,6205,22,39053.33394
2555,2566,12,10983.03292
2555,6204,96,38018.62765
2555,6205,32,38526.32813
2555,7619,17,46103.94491
2555,6314,12,38887.07038
2555,6424,11,39761.6161
2555,7617,11,45974.45927
2555,7616,12,45942.14088
2555,4884,13,28274.80448
2556,6204,29,37530.24373
2557,6204,11,37062.33507
2557,2568,19,10982.81744
2559,2328,11,11163.85254
2559,3769,11,10983.1954
2560,487,21,25453.75438
2560,599,55,26129.79996
2560,708,31,24718.56332
2560,818,46,24044.01475
2560,2326,36,14121.34734
2560,2327,47,13133.5495
2560,3887,26,13870.60803
2560,2465,28,15009.06934
2560,2437,36,13019.17681
2561,708,181,24002.40454
2561,818,239,23307.14532
2561,2327,185,14121.2116
2561,2465,130,14012.98015
2561,2437,149,14014.90237
2562,379,30,26205.71955
2562,599,55,24718.1929
2562,708,49,23307.02937
2562,818,78,22590.3861
2562,2327,57,15110.28305
2562,2465,48,13017.26362
2562,2437,57,15010.98112
2562,5442,39,32748.0961
2562,7771,17,60966.58062
2563,596,28,22167.37886
2563,599,19,24043.53453
2563,1886,41,18000.99485
2563,2223,40,10424.45712
2563,3103,52,11163.36721
2564,1886,27,18945.40823
2564,2466,45,12021.88964
2564,6205,18,34728.30857
2564,2356,57,12145.6173
2564,2465,35,11027.34179
2564,2355,31,11162.10043
2564,2593,18,28950.03253
2564,4096,26,16099.7241
2565,489,13,23561.75149
2565,706,17,20215.22054
2565,818,22,20581.48174
2565,1886,15,19895.08769
2565,2028,13,13905.38596
2565,2465,38,10033.4304
2565,5096,14,22985.09083
2565,5329,12,28605.63472
2565,2468,23,13016.87238
2565,2469,13,14012.41859
2565,3235,11,11642.82086
2565,1245,11,11980.96111
2565,4567,11,28377.09818
2565,7077,11,40983.22218
2565,4441,11,17998.61798
2566,818,41,19966.87021
2566,2466,40,10033.32975
2566,2686,27,10033.32979
2566,2356,37,10181.2492
2566,2468,25,12021.64817
2566,2114,44,12629.66124
2566,6872,14,42083.79939
2567,818,23,19384.22744
2567,1886,13,21807.48371
2567,2001,14,16737.441
2567,4675,12,26128.08979
2567,2003,11,14843.20972
2567,2114,11,13580.49
